episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_07.26.43.csv,1594,-223.4537,-223.45,-223.45,0.9988,0.000000
2,loot,static_B_2020.02.14_13.21.26.csv,494,28.5517,28.55,28.55,0.9975,0.000000
3,redandblack,static_B_2019.12.16_13.40.04.csv,301,-7.2863,-7.29,-7.29,0.9962,3.363152
4,soldier,driving_B_2020.02.14_09.38.22.csv,324,-183.4036,-183.40,-183.40,0.9950,3.157856
5,longdress,driving_B_2020.02.13_13.03.24.csv,1747,2.0977,2.10,2.10,0.9937,3.552525
6,loot,driving_B_2020.01.16_09.56.56.csv,104,-78.5968,-78.60,-78.60,0.9924,3.259851
7,redandblack,static_B_2020.02.14_13.21.26.csv,314,40.2984,40.30,40.30,0.9912,3.586509
8,soldier,static_B_2020.02.14_13.21.26.csv,194,15.3280,15.33,15.33,0.9899,2.800619
9,longdress,driving_B_2020.01.16_12.10.03.csv,244,37.3914,37.39,37.39,0.9887,2.593919
10,loot,static_B_2020.02.27_18.39.27.csv,5707,37.8642,37.86,37.86,0.9874,2.387814
11,redandblack,static_B_2020.02.27_18.39.27.csv,3367,36.5585,36.56,36.56,0.9861,2.327159
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-235.3484,-235.35,-235.35,0.9849,2.153560
13,longdress,driving_B_2019.12.16_12.27.05.csv,686,3.4363,3.44,3.44,0.9836,2.509645
14,loot,driving_B_2019.12.16_12.27.05.csv,1106,-27.0116,-27.01,-27.01,0.9823,2.453912
15,redandblack,driving_B_2020.01.16_07.26.43.csv,1770,-106.6045,-106.60,-106.60,0.9811,2.844314
16,soldier,driving_B_2020.02.13_15.02.01.csv,1571,-539.6395,-539.64,-539.64,0.9798,3.010982
17,longdress,driving_B_2019.12.17_07.32.39.csv,153,-56.2331,-56.23,-56.23,0.9785,3.513454
18,loot,driving_B_2020.02.13_13.03.24.csv,247,-42.7140,-42.71,-42.71,0.9773,3.122098
19,redandblack,static_B_2020.02.27_18.39.27.csv,1627,27.7752,27.78,27.78,0.9760,3.141185
20,soldier,driving_B_2019.12.16_12.27.05.csv,746,33.4082,33.41,33.41,0.9747,3.059557
21,longdress,driving_B_2019.12.16_12.27.05.csv,986,45.3450,45.35,45.35,0.9735,2.915533
22,loot,driving_B_2020.02.13_15.02.01.csv,851,-16.5505,-16.55,-16.55,0.9722,2.931416
23,redandblack,static_B_2020.02.27_18.39.27.csv,5742,26.9509,26.95,26.95,0.9709,2.544937
24,soldier,driving_B_2020.02.14_09.38.22.csv,24,-216.1577,-216.16,-216.16,0.9697,2.819052
25,longdress,driving_B_2020.02.13_15.02.01.csv,1751,17.7289,17.73,17.73,0.9684,3.062108
26,loot,driving_B_2020.02.14_09.38.22.csv,84,-46.2604,-46.26,-46.26,0.9671,2.866019
27,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,33.1144,33.11,33.11,0.9659,2.523331
28,soldier,static_B_2020.02.27_18.39.27.csv,5227,7.9034,7.90,7.90,0.9646,2.504963
29,longdress,driving_B_2020.01.16_09.56.56.csv,704,30.5135,30.51,30.51,0.9633,2.235508
30,loot,driving_B_2020.02.13_15.02.01.csv,2171,51.0196,51.02,51.02,0.9621,2.511145
31,redandblack,driving_B_2020.01.16_09.56.56.csv,1064,-13.6345,-13.63,-13.63,0.9608,2.544795
32,soldier,static_B_2020.02.27_18.39.27.csv,1267,30.5764,30.58,30.58,0.9595,2.267188
33,longdress,driving_B_2020.02.13_13.03.24.csv,367,-110.7856,-110.79,-110.79,0.9583,2.540464
34,loot,static_B_2020.02.27_18.39.27.csv,3907,39.8864,39.89,39.89,0.9570,2.517844
35,redandblack,static_B_2020.02.27_18.39.27.csv,4027,27.8503,27.85,27.85,0.9557,1.913738
36,soldier,driving_B_2020.02.13_13.03.24.csv,487,-156.5687,-156.57,-156.57,0.9545,2.107067
37,longdress,driving_B_2019.12.17_07.32.39.csv,813,-54.7022,-54.70,-54.70,0.9532,2.361694
38,loot,driving_B_2020.02.13_15.02.01.csv,971,19.4628,19.46,19.46,0.9519,2.465039
39,redandblack,driving_B_2020.02.14_09.38.22.csv,1478,-50.6115,-50.61,-50.61,0.9507,2.029583
40,soldier,driving_B_2020.02.13_15.02.01.csv,371,58.8014,58.80,58.80,0.9494,1.817423
41,longdress,driving_B_2020.01.16_09.56.56.csv,884,-49.4308,-49.43,-49.43,0.9482,2.229747
42,loot,driving_B_2020.02.13_15.02.01.csv,2711,-112.6609,-112.66,-112.66,0.9469,2.180049
43,redandblack,driving_B_2020.02.13_13.03.24.csv,187,-76.2667,-76.27,-76.27,0.9456,2.269978
44,soldier,driving_B_2020.01.16_07.26.43.csv,274,-61.5421,-61.54,-61.54,0.9444,2.150817
45,longdress,static_B_2020.02.14_13.21.26.csv,254,22.2319,22.23,22.23,0.9431,2.189800
46,loot,driving_B_2019.12.17_07.32.39.csv,1593,8.3514,8.35,8.35,0.9418,1.969695
