episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,1965,51.4918,51.49,51.49,0.9995,0.000000
2,loot,static_B_2020.02.27_18.39.27.csv,1366,31.2623,31.26,31.26,0.9991,1.044117
3,redandblack,driving_B_2020.02.13_13.03.24.csv,212,-51.5801,-51.58,-51.58,0.9986,1.017285
4,soldier,static_B_2020.02.27_18.39.27.csv,4966,47.4136,47.41,47.41,0.9981,1.065926
5,longdress,driving_B_2019.12.17_07.32.39.csv,1074,-0.9007,-0.90,-0.90,0.9976,0.927081
6,loot,static_B_2020.02.27_18.39.27.csv,2086,36.7452,36.75,36.75,0.9972,0.750460
7,redandblack,driving_B_2020.02.13_13.03.24.csv,1892,-388.0208,-388.02,-388.02,0.9967,1.697742
8,soldier,driving_B_2020.02.14_09.38.22.csv,1230,-90.7906,-90.79,-90.79,0.9962,2.382669
9,longdress,driving_B_2019.12.16_12.27.05.csv,159,-99.5514,-99.55,-99.55,0.9957,2.126808
10,loot,static_B_2020.02.14_13.21.26.csv,263,38.6317,38.63,38.63,0.9953,2.153360
11,redandblack,driving_B_2019.12.17_07.32.39.csv,2288,31.4940,31.49,31.49,0.9948,2.285828
12,soldier,driving_B_2020.01.16_07.26.43.csv,1376,-185.3011,-185.30,-185.30,0.9943,1.875036
13,longdress,driving_B_2019.12.17_07.32.39.csv,1914,-10.4136,-10.41,-10.41,0.9938,2.178038
14,loot,driving_B_2020.02.14_12.58.17.csv,119,-11.7218,-11.72,-11.72,0.9934,2.177896
15,redandblack,driving_B_2020.02.13_15.02.01.csv,1125,-60.2579,-60.26,-60.26,0.9929,1.984504
16,soldier,driving_B_2020.01.16_07.26.43.csv,536,-105.6699,-105.67,-105.67,0.9924,1.930532
17,longdress,static_B_2020.02.27_18.39.27.csv,2506,52.7804,52.78,52.78,0.9919,1.888924
18,loot,static_B_2020.02.27_18.39.27.csv,2926,41.1144,41.11,41.11,0.9915,1.951397
19,redandblack,static_B_2020.02.27_18.39.27.csv,4066,40.0003,40.00,40.00,0.9910,1.685913
20,soldier,driving_B_2020.02.14_09.38.22.csv,390,-186.0537,-186.05,-186.05,0.9905,1.695049
21,longdress,static_B_2020.02.14_13.21.26.csv,83,30.4710,30.47,30.47,0.9900,1.950025
22,loot,driving_B_2019.12.17_07.32.39.csv,294,-2.1946,-2.19,-2.19,0.9896,1.714191
23,redandblack,driving_B_2020.02.14_09.38.22.csv,570,44.7435,44.74,44.74,0.9891,1.428979
24,soldier,driving_B_2019.12.17_07.32.39.csv,2034,-85.6031,-85.60,-85.60,0.9886,1.718254
25,longdress,driving_B_2020.01.16_07.26.43.csv,356,-231.2493,-231.25,-231.25,0.9881,1.801895
26,loot,driving_B_2020.01.16_09.56.56.csv,433,-57.1183,-57.12,-57.12,0.9877,1.782478
27,redandblack,driving_B_2020.01.16_09.56.56.csv,853,-36.7483,-36.75,-36.75,0.9872,1.722285
28,soldier,static_B_2020.02.27_18.39.27.csv,946,49.8006,49.80,49.80,0.9867,1.612871
29,longdress,static_B_2020.02.27_18.39.27.csv,3946,34.8683,34.87,34.87,0.9862,1.538895
30,loot,driving_B_2020.01.16_09.56.56.csv,373,-33.7833,-33.78,-33.78,0.9858,1.692485
31,redandblack,static_B_2019.12.16_13.40.04.csv,1293,41.7110,41.71,41.71,0.9853,1.617149
32,soldier,driving_B_2020.02.13_15.02.01.csv,105,32.5839,32.58,32.58,0.9848,1.586412
33,longdress,static_B_2020.02.14_13.21.26.csv,850,13.9842,13.98,13.98,0.9843,1.429380
34,loot,static_B_2020.02.27_18.39.27.csv,2206,48.5108,48.51,48.51,0.9839,1.534994
35,redandblack,driving_B_2020.02.13_13.03.24.csv,872,-209.7442,-209.74,-209.74,0.9834,1.418310
36,soldier,driving_B_2020.02.13_15.02.01.csv,1005,-1.7902,-1.79,-1.79,0.9829,1.430724
37,longdress,driving_B_2020.02.13_13.03.24.csv,812,-124.9603,-124.96,-124.96,0.9825,1.562356
38,loot,driving_B_2020.02.27_17.30.15.csv,720,-307.3223,-307.32,-307.32,0.9820,1.501118
39,redandblack,driving_B_2019.12.17_07.32.39.csv,1014,6.2763,6.28,6.28,0.9815,1.567272
40,soldier,driving_B_2020.02.13_13.03.24.csv,1112,-145.8253,-145.83,-145.83,0.9810,1.761154
41,longdress,static_B_2020.02.27_18.39.27.csv,1786,-330.4764,-330.48,-330.48,0.9806,1.987295
42,loot,driving_B_2020.02.27_17.30.15.csv,525,-140.4979,-140.50,-140.50,0.9801,1.652854
43,redandblack,driving_B_2020.02.14_12.58.17.csv,479,-270.3644,-270.36,-270.36,0.9796,1.781290
44,soldier,driving_B_2019.12.17_07.32.39.csv,954,-145.5874,-145.59,-145.59,0.9791,1.962757
45,longdress,static_B_2020.02.14_13.21.26.csv,383,30.6828,30.68,30.68,0.9787,1.774360
46,loot,driving_B_2020.01.16_09.56.56.csv,1273,25.8349,25.83,25.83,0.9782,1.851011
47,redandblack,static_B_2020.02.27_18.39.27.csv,2866,53.3203,53.32,53.32,0.9777,1.710051
48,soldier,driving_B_2019.12.17_07.32.39.csv,534,-125.2347,-125.23,-125.23,0.9772,1.912273
49,longdress,driving_B_2020.02.14_09.38.22.csv,630,25.4714,25.47,25.47,0.9768,1.932035
50,loot,static_B_2019.12.16_13.40.04.csv,1713,43.7292,43.73,43.73,0.9763,1.762622
51,redandblack,static_B_2020.02.27_18.39.27.csv,226,34.1170,34.12,34.12,0.9758,1.754182
52,soldier,driving_B_2019.12.16_12.27.05.csv,519,-171.8580,-171.86,-171.86,0.9753,1.709114
53,longdress,static_B_2020.02.27_18.39.27.csv,1426,46.9128,46.91,46.91,0.9749,1.842335
54,loot,driving_B_2019.12.16_12.27.05.csv,459,-52.3688,-52.37,-52.37,0.9744,1.836608
55,redandblack,driving_B_2020.02.13_13.03.24.csv,1772,-61.2510,-61.25,-61.25,0.9739,1.806692
56,soldier,driving_B_2019.12.16_12.27.05.csv,39,-112.1826,-112.18,-112.18,0.9734,2.104121
57,longdress,driving_B_2020.02.13_13.03.24.csv,32,-133.6520,-133.65,-133.65,0.9730,1.725090
58,loot,driving_B_2020.02.13_15.02.01.csv,2205,22.8153,22.82,22.82,0.9725,1.675268
59,redandblack,static_B_2020.02.27_18.39.27.csv,4306,38.1511,38.15,38.15,0.9720,1.891289
60,soldier,driving_B_2020.02.13_15.02.01.csv,1305,-369.1330,-369.13,-369.13,0.9715,1.760427
61,longdress,driving_B_2019.12.17_07.32.39.csv,2214,-15.1259,-15.13,-15.13,0.9711,1.849439
62,loot,static_B_2019.12.16_13.40.04.csv,1233,48.9467,48.95,48.95,0.9706,1.626348
63,redandblack,driving_B_2020.02.14_09.38.22.csv,870,22.4770,22.48,22.48,0.9701,1.494353
