State,DL_bitrate
D,221.055
D,694.508
D,1440.795
D,1412.866
D,1416.201
D,1352.716
D,1503.239
D,1405.706
D,1322.756
D,1295.022
D,1426.894
D,1374.975
D,1366.190
D,1419.012
D,1224.287
D,866.739
D,870.773
D,924.299
D,958.129
D,128.239
D,136.820
D,328.071
D,202.183
D,160.222
D,171.745
D,464.464
D,464.414
D,454.239
D,453.905
D,72.349
D,236.338
D,250.801
D,159.714
D,128.517
D,61.379
D,38.727
D,1334.344
D,1393.807
D,1008.902
D,1010.132
D,1460.508
D,1423.780
D,3236.806
D,2804.560
D,2744.095
D,3253.767
D,3107.346
D,2845.844
D,2945.597
D,2850.133
D,2741.757
D,3010.278
D,2987.961
D,3103.245
D,2816.612
D,3205.346
D,3132.364
D,2916.335
D,2655.762
D,2764.096
