State,DL_bitrate
D,2851.089
D,7201.057
D,9995.819
D,14675.416
D,13204.590
D,15101.854
D,15340.835
D,13799.360
D,14967.906
D,14756.886
D,14420.514
D,15848.324
D,14424.677
D,13569.804
D,15496.811
D,14069.245
D,14641.206
D,14075.764
D,13993.410
D,14406.405
D,16354.997
D,14514.766
D,14813.061
D,14359.501
D,14581.037
D,15282.687
D,15091.316
D,15298.561
D,14359.435
D,15129.709
D,14574.952
D,15753.007
D,15269.826
D,14411.135
D,16345.587
D,14804.282
D,15931.695
D,15328.385
D,14831.130
D,15558.673
D,14191.803
D,15463.595
D,14819.621
D,31850.884
D,31808.799
D,28836.793
D,32365.640
D,28028.331
D,29796.148
D,28476.973
D,30616.597
D,31130.083
D,28871.102
D,29561.884
D,28841.327
D,28984.280
D,30503.550
D,32245.638
D,28904.950
D,28116.383
