State,DL_bitrate
D,2875.078
D,6709.396
D,6794.393
D,6788.827
D,3578.909
D,1920.496
D,4699.487
D,5959.991
D,6327.752
D,6113.264
D,3792.673
D,1760.274
D,3073.326
D,6310.737
D,6421.577
D,9544.931
D,7789.124
D,2144.510
D,9377.280
D,8198.338
D,6398.321
D,6288.138
D,4193.546
D,1675.841
D,6548.246
D,8134.102
D,6055.360
D,5723.338
D,3612.544
D,1918.554
D,6874.895
D,1773.492
D,3469.554
D,3337.167
D,3906.514
D,2269.869
D,2694.905
D,9074.537
D,8853.791
D,7897.597
D,8007.602
D,1964.106
D,9374.623
D,3487.388
D,5102.971
D,6508.787
D,3885.339
D,1907.453
D,6893.664
D,4722.067
D,5289.603
D,4572.470
D,3343.425
D,1674.782
D,3504.299
D,2125.657
D,4307.757
D,4613.756
D,3401.051
D,1860.364
