State,DL_bitrate
D,669.276
D,1929.373
D,1898.235
D,1920.340
D,1876.250
D,2249.583
D,1078.661
D,1090.912
D,1111.470
D,1162.857
D,1005.796
D,1054.134
D,1136.079
D,1056.834
D,1025.073
D,992.159
D,1100.475
D,1122.965
D,1168.812
D,1168.200
D,1160.203
D,1128.370
D,1029.855
D,1014.854
D,1048.597
D,1176.538
D,1193.234
D,1108.955
D,1090.660
D,1102.476
D,1991.897
D,2382.364
D,2198.452
D,2330.847
D,2607.449
D,2532.591
D,2498.409
D,2582.575
D,2239.717
D,1944.352
D,2053.291
D,1988.740
D,2286.200
D,2382.663
D,2406.434
D,2045.948
D,2163.773
D,2287.113
D,2346.789
D,2463.494
D,2038.910
D,2052.507
D,2339.203
D,1980.079
D,2184.410
D,2473.132
D,2107.953
D,2214.766
D,2049.949
D,2312.025
