State,DL_bitrate
D,68.703
D,69.962
D,105.151
D,1924.941
D,1868.267
D,1850.882
D,1840.050
D,2082.872
D,2201.435
D,2237.292
D,2040.373
D,1925.769
D,1950.166
D,1689.977
D,1962.691
D,1700.101
D,2075.167
D,2120.888
D,1856.853
D,1967.291
D,2091.627
D,2122.431
D,1755.727
D,1757.623
D,1961.862
D,1767.684
D,1929.832
D,1954.254
D,2004.219
D,1727.206
D,1914.303
D,2242.541
D,2066.262
D,2061.063
D,2306.573
D,2158.031
D,1940.503
D,2094.913
D,2009.886
D,1867.823
D,2138.379
D,2105.503
D,2259.383
D,1831.893
D,2166.393
D,2200.146
D,1834.335
D,1863.262
D,2144.157
D,2111.066
D,2012.124
D,2005.349
D,1630.141
D,1898.040
D,1727.111
D,1744.112
D,1817.769
D,1718.036
D,1900.606
D,1998.953
