State,DL_bitrate
D,5193.832
D,10682.835
D,11015.618
D,9786.056
D,6658.456
D,1902.672
D,13367.256
D,7782.273
D,4140.284
D,2479.313
D,2333.546
D,2086.067
D,15648.935
D,11557.154
D,10468.136
D,9660.875
D,7449.310
D,2068.334
D,24149.773
D,21974.116
D,25822.932
D,15961.198
D,7028.503
D,2008.573
D,26753.744
D,14475.397
D,13466.319
D,13928.518
D,7065.603
D,1733.628
D,15650.471
D,20052.228
D,19438.917
D,18481.628
D,7507.039
D,2138.516
D,24569.320
D,27646.029
D,23712.235
D,14826.401
D,7257.158
D,1986.237
D,21785.936
D,25909.155
D,22737.340
D,15967.258
D,7986.690
D,2167.621
D,29414.834
D,27563.496
D,23814.683
D,15920.429
D,6723.803
D,1839.144
D,30755.619
D,24704.551
D,21698.215
D,29410.833
D,6576.870
D,1810.333
