State,DL_bitrate
D,1352.298
D,13946.250
D,16343.666
D,16061.328
D,16906.497
D,16534.552
D,16941.265
D,16556.853
D,16487.290
D,16880.592
D,17107.789
D,17651.878
D,18189.554
D,13951.268
D,9937.065
D,5618.237
D,15091.679
D,16469.168
D,16847.795
D,16257.164
D,14537.402
D,16191.798
D,16046.975
D,16512.514
D,16073.513
D,16362.993
D,18233.616
D,18289.354
D,16344.558
D,18269.285
D,16956.449
D,17014.049
D,17163.906
D,14497.184
D,4467.298
D,14983.777
D,13981.216
D,11018.004
D,14109.490
D,14040.863
D,14810.405
D,8377.989
D,15084.932
D,12421.466
D,13980.695
D,15701.143
D,15722.603
D,15375.983
D,12050.594
D,5345.608
D,12793.588
D,15608.748
D,16986.875
D,17072.321
D,18991.240
D,17248.549
D,14783.585
D,14158.551
D,15589.704
D,15176.002
