State,DL_bitrate
D,4791.537
D,13263.167
D,23425.605
D,27735.728
D,7579.591
D,2145.625
D,70364.581
D,102414.071
D,66468.568
D,29680.879
D,7963.635
D,2247.756
D,127742.606
D,100302.228
D,73911.958
D,32762.442
D,7956.549
D,2197.607
D,129228.875
D,7862.588
D,8371.401
D,7561.562
D,7182.749
D,2186.675
D,36691.931
D,44080.938
D,64785.437
D,32499.674
D,8115.292
D,2179.360
D,71880.380
D,51060.947
D,61030.774
D,31145.082
D,8380.870
D,1974.852
D,127475.778
D,92968.721
D,69476.474
D,28384.205
D,7784.920
D,2119.979
D,152641.537
D,95380.687
D,72364.895
D,28517.858
D,8503.759
D,2029.604
D,141493.847
D,91316.566
D,75898.075
D,34537.228
D,8729.256
D,2213.577
D,153718.180
D,106277.340
D,76781.641
D,30772.483
D,7556.748
D,1898.987
