State,DL_bitrate
D,222.270
D,730.602
D,1442.150
D,1374.825
D,1498.884
D,1390.974
D,1480.522
D,1379.201
D,1388.637
D,1498.253
D,1458.560
D,1362.447
D,1380.722
D,1371.011
D,1402.960
D,950.696
D,920.255
D,966.800
D,902.378
D,245.468
D,114.129
D,218.678
D,260.942
D,156.875
D,151.174
D,315.561
D,386.609
D,463.588
D,410.753
D,69.995
D,258.626
D,231.661
D,159.489
D,124.648
D,51.657
D,45.571
D,1426.906
D,1035.611
D,1015.551
D,1499.539
D,1521.348
D,1467.194
D,2687.451
D,2911.152
D,3248.744
D,3036.570
D,2823.234
D,2691.740
D,3163.285
D,3247.431
D,2668.151
D,2974.471
D,3241.716
D,2769.890
D,3139.465
D,2712.692
D,3093.460
D,2655.368
D,3186.297
D,2830.900
