State,DL_bitrate
D,40.126
D,3142.443
D,2626.455
D,2727.553
D,2626.410
D,2734.786
D,2663.081
D,2724.144
D,2774.584
D,2955.163
D,3125.374
D,2936.977
D,2783.201
D,2982.503
D,2709.460
D,2807.650
D,2924.774
D,2940.450
D,2936.632
D,2936.917
D,2726.564
D,2593.302
D,2594.797
D,2870.376
D,2644.642
D,2796.857
D,2841.628
D,2986.087
D,2701.591
D,3140.692
D,2710.496
D,2673.747
D,2708.042
D,3037.064
D,2629.431
D,2765.333
D,3045.041
D,2759.988
D,2755.402
D,2659.836
D,2748.108
D,3263.848
D,2781.304
D,3230.533
D,2867.941
D,2717.712
D,2863.261
D,2764.579
D,2914.023
D,2663.905
D,3154.009
D,2666.105
D,3003.673
D,3036.985
D,2808.999
D,2926.889
D,3036.926
D,2869.835
D,2881.078
D,3196.490
