State,DL_bitrate
D,15.709
D,1855.209
D,1801.587
D,1946.638
D,1902.398
D,2112.955
D,2031.247
D,2021.342
D,2059.663
D,1946.564
D,2054.310
D,2193.517
D,2205.973
D,1822.262
D,2071.893
D,2195.465
D,1835.064
D,2131.084
D,1836.228
D,2042.578
D,1965.953
D,2210.226
D,2200.776
D,1966.290
D,2036.165
D,2089.169
D,1990.573
D,1989.989
D,1983.879
D,2073.169
D,2168.017
D,1976.768
D,1917.124
D,2039.670
D,2091.056
D,2234.988
D,2260.364
D,1928.957
D,1849.672
D,2110.533
D,1978.704
D,1981.243
D,2245.809
D,2076.678
D,2249.389
D,2239.181
D,1923.877
D,2193.368
D,2049.091
D,2173.893
D,2092.435
D,2292.289
D,2075.464
D,2093.844
D,1982.545
D,2064.298
D,1941.974
D,2287.332
D,2296.414
D,2155.185
