State,DL_bitrate
D,5813.598
D,3917.825
D,14380.148
D,16892.108
D,8952.277
D,1965.144
D,17840.025
D,18782.372
D,17416.161
D,17352.664
D,8099.045
D,2278.748
D,14550.500
D,6116.488
D,14299.032
D,12151.331
D,8224.343
D,2346.581
D,18812.411
D,24080.657
D,22156.059
D,17433.501
D,8940.288
D,2280.259
D,21318.314
D,22304.110
D,23029.767
D,19902.790
D,8627.150
D,2317.836
D,25809.047
D,48206.257
D,43092.919
D,34431.537
D,10256.610
D,2372.194
D,53263.547
D,145066.005
D,100025.809
D,31909.910
D,8003.765
D,2055.061
D,124872.211
D,151643.543
D,83488.766
D,34381.254
D,9291.960
D,2162.666
D,130120.211
D,155559.555
D,85736.510
D,36084.359
D,8186.280
D,1964.094
D,119627.870
D,148042.206
D,86046.837
D,37172.192
D,8734.667
D,2021.151
