State,DL_bitrate
D,378.698
D,6559.759
D,9216.805
D,14188.741
D,7266.562
D,2050.292
D,16085.445
D,15625.825
D,14495.160
D,4837.015
D,3736.894
D,1768.152
D,8107.073
D,8743.471
D,16135.823
D,28945.276
D,6956.989
D,1914.380
D,34458.811
D,39716.549
D,34629.356
D,33059.935
D,7920.787
D,1781.040
D,41030.489
D,34323.296
D,34992.746
D,25799.170
D,6549.763
D,1803.410
D,34235.986
D,30075.392
D,25754.883
D,33130.908
D,9193.361
D,1992.885
D,36243.556
D,28816.522
D,23420.735
D,10436.053
D,8675.200
D,2090.053
D,12968.476
D,8481.443
D,17634.502
D,16455.070
D,7370.087
D,1926.062
D,17913.808
D,15960.546
D,17543.300
D,14338.652
D,6815.082
D,1970.340
D,12985.383
D,11014.987
D,15391.935
D,13652.825
D,7547.120
D,1721.834
