State,DL_bitrate
D,600.806
D,1675.368
D,1744.643
D,1833.892
D,1762.872
D,1966.543
D,1905.584
D,2063.954
D,2283.057
D,2208.259
D,2000.804
D,1744.015
D,122.925
D,1794.801
D,1830.632
D,1778.802
D,2054.843
D,1953.870
D,2139.933
D,1834.874
D,2066.704
D,2196.497
D,2119.661
D,2065.863
D,2004.636
D,1970.021
D,1926.142
D,1836.238
D,1992.674
D,1928.243
D,2132.148
D,2008.316
D,2047.800
D,2345.929
D,1860.260
D,1840.765
D,1905.871
D,2208.796
D,1930.872
D,1962.826
D,2139.457
D,1833.696
D,1823.957
D,1829.388
D,1905.244
D,2170.736
D,2089.177
D,2142.821
D,1972.737
D,2168.660
D,2056.316
D,1723.688
D,1828.826
D,1879.588
D,1586.978
D,1946.412
D,1739.116
D,1887.825
D,1713.791
D,2000.545
