State,DL_bitrate
D,4347.141
D,9786.238
D,20322.880
D,20103.805
D,23601.826
D,21673.335
D,21311.601
D,100992.760
D,105037.838
D,115873.281
D,115707.279
D,103913.644
D,97922.884
D,93506.744
D,102468.939
D,101505.338
D,109595.346
D,103531.933
D,101607.722
D,107189.845
D,118789.402
D,121917.742
D,118081.467
D,105047.483
D,95884.344
D,102812.576
D,98685.799
D,96978.372
D,97997.016
D,108870.731
D,109642.756
D,131659.318
D,116041.182
D,127581.448
D,105478.414
D,116150.127
D,122159.053
D,101714.810
D,114203.895
D,112774.914
D,114375.428
D,118313.640
D,99737.993
D,106925.885
D,103131.674
D,101159.162
D,102117.446
D,104335.096
D,112018.542
D,103077.018
D,105192.283
D,112930.608
D,108631.907
D,93921.361
D,100146.113
D,86471.519
D,90908.328
D,87981.697
D,89416.487
D,95040.274
