State,DL_bitrate
D,26.042
D,1872.473
D,1748.145
D,1900.493
D,1739.677
D,2048.709
D,1870.169
D,2023.106
D,1940.306
D,1913.203
D,1926.500
D,2021.470
D,1718.095
D,1794.680
D,1973.077
D,1688.467
D,2064.363
D,1951.863
D,2164.273
D,2093.111
D,2162.505
D,1888.192
D,1786.469
D,1725.496
D,1887.476
D,1908.190
D,1780.626
D,1824.014
D,1822.741
D,1824.822
D,2186.796
D,1926.404
D,2269.853
D,2147.644
D,1981.346
D,2161.262
D,1924.495
D,1887.099
D,1937.870
D,1903.742
D,2062.390
D,1784.032
D,2001.690
D,1915.830
D,1880.368
D,2213.199
D,1958.439
D,1956.572
D,2197.472
D,2150.520
D,1936.611
D,1932.777
D,1931.340
D,1654.613
D,1751.459
D,1749.027
D,1950.343
D,1632.374
D,1681.862
D,1917.807
