State,DL_bitrate
D,1429.900
D,13941.265
D,22255.595
D,31928.110
D,7843.128
D,1937.508
D,89576.950
D,101196.284
D,80418.930
D,30382.450
D,8179.474
D,1980.358
D,145967.219
D,94683.513
D,61135.182
D,30133.818
D,7605.164
D,2145.863
D,162041.791
D,104015.696
D,68386.132
D,30958.681
D,7134.871
D,1890.876
D,183925.611
D,103011.183
D,67274.288
D,27325.345
D,7893.521
D,2027.708
D,169649.023
D,115823.432
D,78198.458
D,31106.170
D,7551.592
D,1830.983
D,177112.297
D,116144.180
D,79607.815
D,31224.007
D,7202.184
D,1780.374
D,179525.876
D,108248.008
D,72135.232
D,30568.593
D,8268.896
D,2192.807
D,174744.397
D,108310.305
D,72564.219
D,26917.309
D,6879.686
D,1866.860
D,146768.187
D,91467.914
D,67421.937
D,30210.597
D,6955.772
D,1998.994
