State,DL_bitrate
D,3072.346
D,7120.476
D,11668.160
D,18616.165
D,37094.520
D,31150.705
D,37782.207
D,34056.003
D,38784.919
D,33122.864
D,32834.875
D,40980.925
D,40549.172
D,31183.973
D,34400.080
D,31509.238
D,34974.005
D,36352.382
D,41196.723
D,35334.071
D,33298.201
D,39057.392
D,35991.293
D,34021.482
D,31462.445
D,18109.364
D,21327.079
D,33782.702
D,32653.518
D,17294.134
D,33495.403
D,18958.699
D,34572.434
D,34943.514
D,35202.548
D,19753.497
D,35560.801
D,41294.174
D,32392.281
D,34138.726
D,29860.662
D,31823.997
D,37593.299
D,33411.908
D,36948.726
D,35330.235
D,34893.673
D,35923.802
D,35071.967
D,35984.481
D,37657.424
D,40439.940
D,37525.810
D,34678.552
D,32418.397
D,32578.677
D,34455.163
D,32941.012
D,38177.258
D,38810.772
