State,DL_bitrate
D,416.760
D,547.432
D,535.871
D,500.951
D,521.529
D,502.713
D,533.299
D,1069.809
D,1131.711
D,1066.560
D,1113.748
D,1105.742
D,1170.790
D,771.483
D,190.116
D,111.612
D,425.359
D,426.170
D,2113.060
D,2067.829
D,1220.367
D,1133.136
D,1117.110
D,1156.362
D,1047.843
D,1112.012
D,751.680
D,784.735
D,1019.247
D,1001.461
D,1062.528
D,756.216
D,748.793
D,1115.262
D,775.101
D,840.271
D,806.410
D,764.487
D,1052.279
D,967.336
D,975.752
D,1004.472
D,135.301
D,261.932
D,316.164
D,322.260
D,196.495
D,128.965
D,118.457
D,426.456
D,427.222
D,302.293
D,158.186
D,144.735
D,171.261
D,431.265
D,372.332
D,77.000
D,53.285
D,2077.036
