State,DL_bitrate
D,926.312
D,1311.013
D,1442.749
D,1550.140
D,1370.210
D,1299.665
D,1415.398
D,1434.491
D,1381.742
D,1371.150
D,1449.605
D,1394.486
D,1460.854
D,1367.275
D,2624.590
D,3151.930
D,2762.871
D,3085.685
D,2976.043
D,2948.347
D,3045.547
D,2762.086
D,2854.346
D,3091.040
D,2788.899
D,2690.216
D,2960.097
D,2476.056
D,2654.429
D,3184.416
D,3048.477
D,2693.553
D,2984.708
D,2612.146
D,2739.552
D,2628.818
D,3298.471
D,2958.661
D,3254.051
D,2745.452
D,2659.479
D,2742.503
D,3059.982
D,2794.297
D,3298.825
D,2786.275
D,2805.600
D,2691.176
D,2948.463
D,3025.464
D,2920.354
D,2705.397
D,2830.166
D,2912.762
D,2693.082
D,2658.234
D,2981.705
D,2782.493
D,2957.032
D,2782.114
