State,DL_bitrate
D,246.278
D,283.718
D,963.341
D,950.854
D,914.312
D,1067.720
D,967.639
D,1004.087
D,1055.877
D,1053.713
D,994.037
D,1074.027
D,930.985
D,948.278
D,1002.629
D,1021.769
D,1000.308
D,943.624
D,975.951
D,1054.450
D,961.397
D,1090.270
D,153.982
D,103.223
D,184.363
D,329.675
D,305.690
D,154.510
D,161.760
D,153.657
D,350.288
D,424.119
D,421.241
D,413.131
D,403.268
D,122.173
D,72.620
D,256.513
D,284.803
D,159.648
D,157.913
D,126.217
D,76.167
D,35.071
D,52.468
D,1026.691
D,1042.205
D,1109.867
D,1022.157
D,1055.060
D,1011.109
D,1148.782
D,2246.553
D,2175.957
D,2158.502
D,2188.376
D,2240.965
D,2308.811
D,2238.514
D,2278.426
