State,DL_bitrate
D,205.270
D,341.083
D,1016.609
D,983.638
D,962.978
D,973.480
D,1074.983
D,1002.587
D,1083.481
D,1038.128
D,968.197
D,986.469
D,1017.029
D,1015.117
D,995.761
D,976.425
D,988.805
D,1054.099
D,1073.568
D,982.676
D,1095.694
D,974.907
D,161.238
D,101.872
D,171.807
D,286.253
D,227.696
D,159.692
D,158.528
D,156.467
D,406.692
D,402.966
D,415.282
D,418.980
D,384.814
D,53.958
D,197.673
D,304.918
D,191.733
D,154.123
D,138.757
D,114.322
D,44.648
D,30.781
D,1001.436
D,1010.726
D,983.621
D,1096.904
D,1065.388
D,1068.059
D,1125.269
D,2230.775
D,2110.694
D,2082.070
D,1949.545
D,2365.331
D,2307.302
D,2086.366
D,2218.578
D,1901.415
