State,DL_bitrate
D,2908.891
D,9925.941
D,14280.321
D,16009.974
D,14331.586
D,15063.320
D,17765.305
D,14569.227
D,7421.903
D,7623.907
D,9356.814
D,11385.336
D,11153.839
D,11938.123
D,15583.682
D,14969.479
D,5797.049
D,4333.162
D,38910.866
D,37123.728
D,34532.033
D,38359.974
D,35681.746
D,32855.910
D,33693.917
D,27039.165
D,20868.997
D,20090.208
D,18974.898
D,26573.506
D,21458.301
D,23502.415
D,21148.943
D,19420.486
D,12804.700
D,10376.044
D,9144.065
D,9216.295
D,10033.756
D,13197.661
D,16066.977
D,14930.354
D,15985.622
D,15494.896
D,17654.313
D,15964.951
D,16179.554
D,9241.103
D,7366.863
D,6356.430
D,6874.737
D,9052.710
D,12424.451
D,14087.942
D,16177.306
D,15125.907
D,13553.301
D,13348.465
D,16861.113
D,15383.377
