State,DL_bitrate
D,132.253
D,1984.552
D,1954.355
D,2065.909
D,2180.985
D,1844.714
D,1963.117
D,2135.053
D,2259.353
D,1976.956
D,1987.917
D,1918.010
D,2026.194
D,2041.221
D,972.566
D,1006.507
D,1045.108
D,1013.717
D,980.349
D,692.866
D,1025.815
D,1071.033
D,1053.100
D,1038.064
D,1007.577
D,1028.422
D,1013.270
D,1053.147
D,952.715
D,1044.829
D,1012.327
D,1036.960
D,1008.187
D,1005.180
D,993.386
D,1853.525
D,1124.403
D,1018.895
D,1969.399
D,1071.050
D,1950.679
D,1056.009
D,1859.039
D,1044.214
D,1046.334
D,1173.077
D,1908.588
D,1897.295
D,1095.959
D,2092.014
D,1898.605
D,1951.096
D,1156.629
D,1048.310
D,1026.146
D,1029.664
D,1069.888
D,1100.391
D,1018.435
D,1147.552
