State,DL_bitrate
D,5696.760
D,17375.563
D,20662.683
D,21881.917
D,11392.234
D,3000.736
D,123946.940
D,141900.791
D,101366.853
D,44568.231
D,10091.012
D,3128.110
D,116463.389
D,78332.426
D,100660.074
D,39456.019
D,12140.695
D,2864.576
D,125462.130
D,164207.166
D,96702.157
D,43279.799
D,11948.622
D,2834.348
D,244039.140
D,162792.836
D,99644.427
D,42242.606
D,12200.013
D,2896.388
D,219757.705
D,144754.560
D,102129.084
D,45304.705
D,10931.693
D,2889.481
D,217788.867
D,167739.280
D,111228.578
D,43886.511
D,11033.119
D,3283.339
D,122742.179
D,160472.135
D,97484.642
D,43967.954
D,11095.813
D,2897.326
D,116431.458
D,138632.922
D,98988.060
D,41533.671
D,12759.927
D,2692.702
D,115106.910
D,141082.482
D,94377.120
D,49805.433
D,12648.236
D,2756.959
