State,DL_bitrate
D,5904.886
D,17580.762
D,29035.576
D,35141.700
D,7701.167
D,2098.206
D,114350.887
D,134830.730
D,83194.663
D,36838.325
D,8248.729
D,2366.308
D,128656.828
D,139992.211
D,91639.700
D,32165.002
D,9932.436
D,2081.672
D,142906.505
D,82063.558
D,90891.045
D,37198.919
D,8327.554
D,2370.852
D,124157.603
D,154838.319
D,101249.191
D,35322.020
D,9018.155
D,1951.074
D,120184.203
D,160334.792
D,80568.401
D,36840.367
D,8562.817
D,2390.283
D,129056.911
D,142036.689
D,82487.872
D,30676.619
D,6983.836
D,2041.615
D,114700.873
D,79516.156
D,83539.330
D,39901.126
D,8178.019
D,2114.049
D,128278.686
D,80500.715
D,84168.748
D,35348.399
D,8810.525
D,2008.599
D,126054.116
D,77054.329
D,102266.622
D,32903.748
D,8052.883
D,1968.397
