State,DL_bitrate
D,4131.828
D,17841.251
D,27365.242
D,37383.457
D,8302.113
D,2168.304
D,115541.532
D,162281.760
D,93056.934
D,31839.296
D,8825.666
D,2154.445
D,128759.136
D,129070.496
D,78610.829
D,34202.593
D,8954.946
D,2528.444
D,151475.609
D,164884.712
D,88265.133
D,38869.403
D,9448.241
D,1916.215
D,236530.849
D,166174.465
D,106572.493
D,38090.903
D,9290.403
D,2014.713
D,137803.726
D,141938.477
D,85226.545
D,39322.095
D,8710.934
D,2512.130
D,130483.133
D,170052.045
D,85501.021
D,34976.292
D,7785.618
D,1895.579
D,128569.771
D,150907.585
D,102562.332
D,40572.185
D,9532.137
D,2279.142
D,143758.406
D,143942.828
D,89619.542
D,40125.682
D,9757.462
D,2060.060
D,122651.134
D,146879.002
D,98380.905
D,37921.626
D,8356.763
D,2012.492
