State,DL_bitrate
D,210.382
D,355.514
D,1052.976
D,1014.867
D,1006.901
D,1002.269
D,1183.887
D,1054.455
D,1069.891
D,1006.986
D,1012.480
D,1132.106
D,1167.835
D,1068.795
D,1038.134
D,1044.360
D,1067.805
D,1163.357
D,1179.905
D,1099.377
D,1119.201
D,1093.795
D,153.233
D,101.609
D,188.778
D,315.954
D,181.097
D,157.984
D,159.041
D,270.300
D,432.188
D,421.345
D,457.518
D,442.528
D,69.332
D,166.116
D,284.647
D,193.366
D,158.986
D,132.672
D,106.829
D,43.020
D,32.207
D,1070.804
D,1075.813
D,1166.693
D,1119.303
D,1015.829
D,1093.946
D,1048.124
D,2180.045
D,2236.165
D,2055.785
D,2175.361
D,1958.154
D,1998.597
D,2492.019
D,1988.122
D,1982.009
D,2093.762
