State,DL_bitrate
D,1323.384
D,6876.790
D,7458.646
D,5770.724
D,5776.537
D,6103.851
D,8153.907
D,7845.514
D,8022.366
D,10709.266
D,10647.693
D,13899.856
D,9680.114
D,9891.648
D,9738.059
D,9740.189
D,9921.254
D,10840.027
D,7487.852
D,6509.950
D,6205.727
D,4885.655
D,4209.200
D,4424.507
D,3193.902
D,5016.972
D,4899.368
D,3765.996
D,3650.664
D,3201.936
D,3148.005
D,3403.060
D,3315.466
D,2333.568
D,5476.947
D,8312.698
D,8145.159
D,6324.092
D,4449.002
D,4553.049
D,5093.169
D,5010.621
D,5274.742
D,6377.144
D,7733.260
D,8310.722
D,10045.145
D,8145.888
D,8247.509
D,10493.123
D,9856.896
D,9533.273
D,8354.144
D,7241.937
D,6836.834
D,7017.641
D,6751.132
D,6846.538
D,6830.897
D,7450.397
