State,DL_bitrate
D,4791.537
D,13263.167
D,23425.605
D,27735.728
D,7579.591
D,2145.625
D,44759.449
D,47701.534
D,32967.319
D,29289.579
D,7733.562
D,1969.394
D,46295.380
D,2810.077
D,13220.688
D,14428.226
D,8549.574
D,1953.738
D,18447.551
D,18909.819
D,22394.437
D,26903.339
D,7125.312
D,1938.010
D,26993.089
D,23888.301
D,71772.421
D,30621.251
D,7975.493
D,1967.931
D,67261.645
D,44772.437
D,72346.449
D,33021.725
D,7218.112
D,1945.344
D,73781.174
D,51296.192
D,62444.645
D,32412.848
D,7657.274
D,2050.465
D,71262.143
D,45784.867
D,68157.876
D,28912.676
D,7959.595
D,2312.077
D,50723.721
D,50391.994
D,37498.372
D,34601.027
D,7384.882
D,2232.137
D,49192.409
D,51494.290
D,74283.601
D,31375.969
D,8368.135
D,2158.594
