State,DL_bitrate
D,4344.687
D,11999.937
D,12067.904
D,14059.284
D,15770.058
D,16150.398
D,14273.642
D,14304.027
D,13555.039
D,14120.800
D,16537.967
D,15959.666
D,16273.767
D,15702.781
D,16273.067
D,15875.434
D,16485.276
D,10687.652
D,3670.706
D,7936.341
D,11934.667
D,12525.168
D,12172.018
D,11853.728
D,12284.061
D,11923.794
D,12058.039
D,12220.485
D,10769.956
D,11145.377
D,10730.497
D,12010.497
D,11430.728
D,10763.646
D,10783.958
D,11983.565
D,11467.167
D,11949.007
D,11132.478
D,5061.720
D,32995.328
D,33397.985
D,33802.184
D,33954.213
D,33435.345
D,34064.440
D,34129.310
D,33514.800
D,33307.360
D,35339.269
D,32683.648
D,33231.515
D,33877.769
D,32869.811
D,32247.529
D,32257.117
D,32113.221
D,33036.169
D,33203.191
D,34465.902
