State,DL_bitrate
D,2434.891
D,4765.551
D,7245.195
D,7260.963
D,5356.937
D,4405.991
D,6473.644
D,6497.118
D,6074.005
D,6273.303
D,10489.332
D,10402.960
D,8621.068
D,7586.865
D,7616.536
D,7186.131
D,6211.677
D,7474.024
D,7243.768
D,6631.566
D,4831.860
D,7200.951
D,8373.033
D,8656.808
D,6432.204
D,6211.045
D,3680.427
D,2800.974
D,2633.954
D,4038.613
D,6499.047
D,7368.333
D,7774.397
D,8705.104
D,7567.049
D,8799.956
D,9032.606
D,8920.785
D,11081.279
D,11379.984
D,11073.590
D,6298.979
D,5734.243
D,5917.578
D,6303.914
D,11169.102
D,11259.106
D,11362.925
D,7984.877
D,7700.926
D,8039.972
D,7578.626
D,7464.713
D,9114.678
D,8934.968
D,8882.139
D,12042.524
D,11513.148
D,11676.332
D,5786.408
