State,DL_bitrate
D,119.854
D,51.434
D,75.973
D,1999.919
D,2302.504
D,2174.450
D,2382.105
D,2230.723
D,2080.915
D,2059.016
D,2415.566
D,2041.655
D,1987.519
D,2304.444
D,2193.351
D,2288.499
D,2136.235
D,2237.086
D,2438.554
D,2126.822
D,2340.778
D,2099.377
D,2088.015
D,2217.766
D,2068.664
D,2215.212
D,2203.606
D,2220.822
D,2251.693
D,2081.880
D,2112.001
D,2148.623
D,2065.704
D,2207.794
D,2109.846
D,2201.518
D,2236.935
D,2208.446
D,2333.421
D,2271.944
D,1831.971
D,2154.168
D,2025.344
D,2056.393
D,2346.990
D,2161.100
D,2270.977
D,2416.564
D,2225.924
D,2287.161
D,2046.778
D,1996.396
D,1989.624
D,2035.359
D,2172.690
D,2125.056
D,2119.392
D,1988.841
D,1967.694
D,1987.619
