State,DL_bitrate
D,4853.464
D,14686.669
D,27262.406
D,49093.170
D,71481.927
D,67810.233
D,70739.348
D,73686.387
D,64351.263
D,52269.116
D,53660.040
D,53084.130
D,50061.090
D,23115.700
D,19643.111
D,18333.347
D,12173.402
D,7547.210
D,16463.812
D,17527.214
D,18736.004
D,12005.657
D,14591.442
D,15643.474
D,15169.434
D,15320.577
D,10283.199
D,14668.338
D,18599.352
D,18385.189
D,17151.962
D,17892.173
D,14371.472
D,13562.306
D,11269.762
D,12343.903
D,15578.088
D,15788.344
D,16553.500
D,17033.209
D,18380.816
D,16395.437
D,18869.855
D,18704.539
D,18645.893
D,19329.372
D,19090.337
D,136970.858
D,78828.494
D,72539.560
D,73227.410
D,78251.401
D,78690.020
D,137510.749
D,78823.667
D,141057.144
D,160939.429
D,159098.450
D,168783.960
D,155956.352
