State,DL_bitrate
D,4824.080
D,13852.156
D,21404.557
D,28495.970
D,7455.740
D,2108.081
D,28672.131
D,23963.785
D,23624.750
D,28238.558
D,7506.101
D,2119.716
D,27056.707
D,30947.688
D,21566.635
D,28925.812
D,7725.256
D,2083.107
D,26892.442
D,22233.369
D,21537.029
D,27671.133
D,7869.917
D,2037.322
D,26648.289
D,23880.964
D,21543.116
D,14008.982
D,7667.715
D,2225.274
D,23800.316
D,24247.359
D,20809.075
D,15270.109
D,7628.643
D,2095.468
D,23976.098
D,22236.947
D,23411.292
D,15249.370
D,8946.999
D,2305.080
D,27479.877
D,23734.924
D,23389.583
D,15941.347
D,7903.910
D,1920.147
D,25869.482
D,18085.253
D,3680.394
D,11088.221
D,7580.640
D,2208.187
D,15052.928
D,14042.163
D,14999.496
D,16434.826
D,7562.223
D,2111.002
