State,DL_bitrate
D,367.398
D,468.178
D,602.576
D,444.931
D,468.727
D,470.519
D,485.433
D,991.205
D,1032.714
D,994.940
D,1034.561
D,925.713
D,941.441
D,903.549
D,195.306
D,91.282
D,479.096
D,408.728
D,499.115
D,1871.470
D,2107.854
D,2016.713
D,2162.490
D,1982.836
D,1726.187
D,2116.391
D,1789.494
D,1771.572
D,1766.880
D,1780.513
D,2091.933
D,946.492
D,1073.339
D,962.371
D,1046.357
D,1014.368
D,1032.972
D,1008.521
D,945.631
D,1003.443
D,1005.862
D,1031.061
D,1023.490
D,1038.182
D,1064.349
D,1047.105
D,941.509
D,963.654
D,1002.635
D,1070.332
D,964.972
D,892.320
D,100.272
D,260.164
D,291.668
D,296.335
D,263.317
D,113.966
D,147.822
D,132.567
