State,DL_bitrate
D,60.222
D,297.061
D,400.289
D,432.636
D,400.873
D,307.182
D,307.618
D,162.788
D,270.909
D,264.662
D,320.021
D,323.975
D,310.070
D,314.747
D,307.742
D,229.400
D,159.602
D,162.698
D,149.071
D,107.959
D,273.754
D,314.410
D,444.587
D,429.905
D,425.157
D,449.096
D,456.805
D,466.132
D,544.995
D,507.205
D,551.774
D,706.519
D,1215.444
D,1028.529
D,1143.221
D,1284.922
D,1163.320
D,1145.274
D,1047.292
D,985.262
D,977.974
D,1080.721
D,1066.001
D,1134.825
D,1040.470
D,1112.604
D,1118.961
D,1134.231
D,1123.707
D,1180.360
D,1051.003
D,1040.080
D,1161.487
D,1099.296
D,1044.311
D,1138.625
D,785.682
D,763.305
D,1031.048
D,987.998
