State,DL_bitrate
D,2043.481
D,14153.399
D,29254.465
D,47641.915
D,70227.510
D,74149.445
D,149524.400
D,135666.317
D,165261.302
D,140411.408
D,159350.837
D,162121.379
D,160447.759
D,140669.046
D,149303.072
D,77398.150
D,151703.161
D,81548.058
D,147532.435
D,79604.710
D,79738.915
D,77761.163
D,148158.337
D,148262.127
D,147518.001
D,146431.012
D,156586.010
D,79252.991
D,80017.524
D,143619.497
D,141996.186
D,133666.630
D,136456.672
D,148882.288
D,79679.275
D,146556.993
D,81529.012
D,147195.944
D,134527.345
D,146556.505
D,131610.104
D,142744.285
D,138308.757
D,146158.905
D,147021.310
D,142948.568
D,152930.422
D,138551.116
D,161572.764
D,81320.345
D,141085.916
D,153458.698
D,148323.836
D,76100.484
D,156658.281
D,141784.501
D,76024.977
D,148129.673
D,80282.548
D,140508.814
