State,DL_bitrate
D,5008.520
D,15216.625
D,26093.472
D,29309.629
D,29091.455
D,37493.904
D,39125.388
D,37267.953
D,37049.304
D,38426.231
D,37144.912
D,37550.158
D,48987.811
D,48001.769
D,49896.435
D,39104.170
D,48564.396
D,48007.026
D,51876.748
D,52274.029
D,24294.555
D,5877.479
D,24438.654
D,24016.083
D,30384.528
D,30446.672
D,35872.460
D,31035.647
D,35735.154
D,35039.556
D,28394.486
D,29133.383
D,31427.003
D,37746.263
D,36643.142
D,38548.132
D,29108.246
D,22633.784
D,26625.289
D,31666.002
D,31108.719
D,25910.588
D,26491.779
D,25314.158
D,31330.971
D,30290.659
D,31038.099
D,31459.694
D,30001.456
D,32100.127
D,31040.903
D,23192.966
D,15015.912
D,15356.837
D,6396.800
D,15381.307
D,22043.052
D,22661.620
D,30998.913
D,30390.280
