State,DL_bitrate
D,5032.011
D,13608.747
D,8284.437
D,7585.474
D,4052.985
D,13778.276
D,13243.569
D,9565.538
D,13364.436
D,15355.259
D,16447.833
D,16382.837
D,14618.935
D,14634.299
D,14642.047
D,13538.310
D,16473.008
D,18915.095
D,17361.412
D,15418.929
D,7773.451
D,4874.335
D,6053.042
D,6028.654
D,5676.617
D,6924.116
D,5883.211
D,8476.785
D,7790.842
D,4042.847
D,4612.850
D,5752.801
D,5071.257
D,4657.298
D,3813.295
D,2915.881
D,4333.415
D,3991.437
D,2769.144
D,3548.569
D,5439.438
D,5142.020
D,4962.709
D,6028.065
D,6864.678
D,5204.650
D,5075.090
D,3392.209
D,3847.103
D,4897.781
D,2306.811
D,4199.343
D,3518.211
D,4134.726
D,2654.479
D,4115.630
D,5356.756
D,2548.790
D,2404.808
D,1634.276
