State,DL_bitrate
D,4830.087
D,13368.524
D,22555.781
D,29835.186
D,6873.729
D,2061.641
D,66847.106
D,90109.360
D,62916.136
D,31765.472
D,8364.491
D,1984.161
D,136502.922
D,93579.073
D,72028.202
D,28189.182
D,8023.014
D,1931.312
D,111041.363
D,46964.776
D,71535.057
D,31280.367
D,8001.509
D,2069.351
D,69285.090
D,50026.928
D,69725.587
D,33317.198
D,7236.885
D,2077.996
D,70010.996
D,52311.071
D,61435.454
D,32201.534
D,8451.867
D,1903.553
D,20012.169
D,89355.403
D,68738.062
D,28016.976
D,7625.483
D,2072.642
D,144959.894
D,97616.652
D,62202.326
D,28230.104
D,7416.021
D,2131.949
D,155002.300
D,91398.297
D,68139.023
D,27940.910
D,8827.642
D,2235.363
D,134504.184
D,107219.178
D,64319.338
D,30920.673
D,8588.837
D,1878.545
