State,DL_bitrate
D,2232.462
D,16410.061
D,22946.774
D,27643.709
D,7706.737
D,1989.549
D,73698.347
D,45543.631
D,61505.887
D,33253.630
D,7348.097
D,2101.672
D,61775.709
D,50160.809
D,61575.482
D,31576.020
D,7601.630
D,2134.489
D,63330.362
D,48943.141
D,70555.641
D,27934.783
D,7095.199
D,1869.653
D,70422.726
D,45204.437
D,70100.608
D,30676.952
D,7410.109
D,2191.614
D,49024.671
D,48106.512
D,68193.846
D,28511.796
D,7158.666
D,2205.347
D,66428.950
D,46897.304
D,65473.444
D,33778.900
D,7775.065
D,2296.113
D,78717.546
D,52457.476
D,76240.736
D,28440.255
D,7416.081
D,1884.887
D,71740.369
D,51154.132
D,73635.550
D,28139.440
D,7602.960
D,1955.290
D,68103.132
D,48712.090
D,73647.773
D,32088.105
D,8230.209
D,2084.575
