State,DL_bitrate
D,1709.348
D,11652.314
D,8964.114
D,7196.019
D,6195.123
D,3039.384
D,4684.447
D,5833.571
D,4200.211
D,3253.591
D,3652.890
D,2904.148
D,10654.339
D,11381.494
D,12976.596
D,11002.572
D,10943.779
D,2629.444
D,14345.551
D,18825.779
D,20869.983
D,13488.198
D,11000.161
D,2975.651
D,14594.003
D,14413.742
D,12560.602
D,10522.049
D,10111.618
D,3198.865
D,16238.471
D,14020.034
D,14443.647
D,13987.471
D,11663.228
D,3166.774
D,4398.869
D,14552.234
D,11894.499
D,15006.339
D,10946.139
D,2784.165
D,13899.276
D,10126.249
D,10259.006
D,8834.256
D,5641.936
D,3178.617
D,10439.343
D,8544.432
D,6476.457
D,7343.646
D,5891.110
D,2981.501
D,5672.223
D,5305.685
D,3030.298
D,7677.172
D,5758.388
D,2998.772
