State,DL_bitrate
D,5193.832
D,14043.304
D,17936.694
D,14929.301
D,7546.428
D,1996.661
D,17398.580
D,15230.380
D,15451.136
D,15780.107
D,8236.442
D,1857.365
D,17239.805
D,16378.810
D,15987.658
D,13893.020
D,7753.494
D,2128.235
D,28339.871
D,37568.215
D,35693.492
D,30903.880
D,7050.282
D,1692.102
D,33133.942
D,35219.827
D,35691.792
D,29823.349
D,6591.185
D,1999.066
D,19979.581
D,7800.667
D,8885.632
D,34835.087
D,7480.083
D,1989.873
D,83530.146
D,104449.208
D,75873.755
D,29355.456
D,7081.156
D,2000.737
D,85122.248
D,119296.723
D,74145.463
D,31701.737
D,7120.301
D,2251.206
D,176181.876
D,104510.612
D,66674.708
D,32351.865
D,7160.395
D,1679.303
D,158293.079
D,103683.343
D,68110.607
D,25121.798
D,7428.945
D,1941.248
