State,DL_bitrate
D,5904.886
D,17580.762
D,22060.404
D,18265.047
D,7989.063
D,1996.580
D,27681.607
D,24885.210
D,22885.320
D,16020.163
D,8804.021
D,2368.399
D,26869.538
D,27574.507
D,27640.991
D,17789.915
D,8594.654
D,2475.329
D,25271.460
D,27429.712
D,22404.011
D,18685.350
D,9474.606
D,2344.120
D,25288.039
D,25899.548
D,23790.048
D,17750.373
D,8775.224
D,2319.325
D,26570.708
D,25345.099
D,3235.483
D,9560.891
D,10202.541
D,2671.342
D,26150.154
D,25029.148
D,22667.415
D,15517.832
D,7538.016
D,1802.531
D,24505.967
D,23776.883
D,23556.899
D,18225.716
D,9264.981
D,2193.460
D,25657.239
D,26259.339
D,24434.346
D,18503.912
D,8684.561
D,2075.475
D,29990.688
D,73511.590
D,43182.024
D,37431.266
D,9332.151
D,2011.149
