State,DL_bitrate
D,3418.347
D,11969.242
D,24316.974
D,32468.650
D,44672.166
D,92502.159
D,98688.933
D,106739.799
D,93693.785
D,95522.700
D,88721.564
D,93914.995
D,102905.390
D,86499.175
D,101453.277
D,86359.382
D,95080.570
D,88417.058
D,104510.176
D,92597.078
D,89152.945
D,97540.091
D,89143.713
D,105552.596
D,97312.669
D,104001.621
D,92297.506
D,98665.425
D,91990.970
D,109119.148
D,89530.599
D,92293.339
D,101184.353
D,93595.026
D,98866.753
D,100580.475
D,99212.524
D,100428.073
D,93516.095
D,95861.374
D,97174.333
D,108215.653
D,107820.887
D,95642.269
D,98907.542
D,104749.069
D,109836.454
D,100750.153
D,107357.960
D,101137.926
D,110839.435
D,98771.937
D,99458.458
D,106969.719
D,91262.386
D,100524.179
D,112708.014
D,95889.147
D,113650.391
D,102265.273
