State,DL_bitrate
D,5799.736
D,12245.098
D,2041.423
D,7586.732
D,5804.058
D,2986.958
D,7195.437
D,5562.588
D,7703.119
D,7328.081
D,6044.627
D,2929.008
D,8634.956
D,2672.507
D,4182.568
D,4299.177
D,2778.037
D,2812.011
D,4389.582
D,3722.088
D,5046.143
D,5336.736
D,5654.123
D,2690.840
D,5764.040
D,7077.765
D,7554.894
D,7114.129
D,5377.347
D,3140.786
D,6776.366
D,7204.428
D,10279.586
D,10437.415
D,10459.676
D,2971.754
D,13699.303
D,12368.392
D,10432.402
D,9247.393
D,11164.484
D,2954.171
D,5344.307
D,8237.123
D,8789.719
D,7808.843
D,6143.103
D,3296.935
D,8983.612
D,13724.805
D,18048.885
D,8729.776
D,2738.533
D,3114.383
D,22925.139
D,51265.419
D,53602.308
D,46431.875
D,12492.429
D,2776.085
