State,DL_bitrate
D,227.689
D,298.627
D,1063.266
D,943.706
D,1034.761
D,1024.186
D,1149.414
D,1192.251
D,1101.720
D,1049.998
D,1105.083
D,1080.605
D,1122.577
D,1018.359
D,1047.680
D,981.295
D,1078.802
D,1170.433
D,1126.437
D,1120.400
D,1197.904
D,665.506
D,144.064
D,110.142
D,208.374
D,315.563
D,184.761
D,157.158
D,160.546
D,261.350
D,427.494
D,431.591
D,432.368
D,474.975
D,69.141
D,167.005
D,293.517
D,203.113
D,154.576
D,137.595
D,107.726
D,45.151
D,30.116
D,1013.858
D,1114.710
D,1138.970
D,1017.848
D,1143.903
D,1172.267
D,2471.305
D,2389.109
D,2198.089
D,2440.904
D,2045.413
D,2357.673
D,2274.771
D,2485.064
D,2345.715
D,2293.147
D,2243.005
