State,DL_bitrate
D,1580.004
D,14179.036
D,22148.832
D,29977.842
D,6664.836
D,2156.853
D,28260.144
D,26625.050
D,25344.279
D,16190.354
D,7090.658
D,2081.087
D,25820.179
D,32697.629
D,31839.251
D,28316.459
D,7137.366
D,1910.745
D,39823.442
D,35945.161
D,72417.789
D,30603.529
D,8267.976
D,1890.396
D,163759.893
D,99179.753
D,76800.856
D,26575.073
D,6697.122
D,2078.924
D,170411.859
D,126966.621
D,76259.549
D,35859.978
D,7831.676
D,2107.847
D,175079.197
D,119822.395
D,67249.623
D,30241.223
D,8101.879
D,1879.114
D,89428.128
D,102311.224
D,68149.271
D,33314.698
D,8445.943
D,1939.500
D,90836.815
D,104042.209
D,74663.340
D,32432.440
D,7354.334
D,1836.252
D,82038.913
D,98759.572
D,70374.922
D,29094.017
D,7253.739
D,1747.156
