State,DL_bitrate
D,948.593
D,2565.779
D,2636.176
D,3030.092
D,2749.717
D,2583.298
D,2985.237
D,2673.368
D,2939.251
D,2883.127
D,3031.391
D,2755.901
D,474.634
D,486.841
D,719.160
D,1381.971
D,2801.182
D,1491.270
D,2665.144
D,2557.931
D,2813.676
D,2725.381
D,2508.892
D,2640.141
D,1470.259
D,2992.639
D,2535.606
D,2630.623
D,2581.064
D,2879.243
D,2824.652
D,3067.261
D,2686.196
D,2972.900
D,2757.399
D,3207.777
D,2873.529
D,3111.224
D,2947.215
D,3089.697
D,2648.637
D,2778.762
D,2767.945
D,2909.819
D,2808.645
D,3111.136
D,2711.248
D,3133.132
D,2926.451
D,2727.086
D,3138.833
D,2716.601
D,3172.210
D,3149.444
D,2938.442
D,3114.548
D,2771.158
D,2712.913
D,3113.156
D,3054.614
