episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,5684,163.0716,100.00,37.00,0.9992,0.000000
2,loot,static_B_2019.12.16_13.40.04.csv,1346,148.3470,73.68,27.26,0.9983,1.005218
3,redandblack,static_B_2020.02.13_13.57.29.csv,2374,116.9491,10.69,-2.61,0.9975,0.763429
4,soldier,static_B_2020.01.16_10.43.34.csv,3093,162.2234,100.00,37.40,0.9967,0.439864
5,longdress,static_B_2020.02.27_18.39.27.csv,4784,159.7687,100.00,37.58,0.9958,0.182924
6,loot,static_B_2020.02.27_18.39.27.csv,3524,181.5260,81.83,45.10,0.9950,0.127420
7,redandblack,static_B_2020.01.16_10.43.34.csv,1593,164.2307,70.09,30.00,0.9942,0.113522
8,soldier,static_B_2020.02.13_13.57.29.csv,1234,143.2245,77.79,28.77,0.9933,0.100157
9,longdress,static_B_2020.02.27_18.39.27.csv,4244,157.8810,59.10,18.34,0.9925,0.117062
10,loot,static_B_2020.01.16_10.43.34.csv,1233,189.2886,84.00,49.79,0.9917,0.098159
11,redandblack,static_B_2019.12.16_13.40.04.csv,1826,145.4423,40.75,11.34,0.9908,0.125891
12,soldier,static_B_2020.02.13_13.57.29.csv,2794,177.2419,100.00,44.10,0.9900,0.110852
13,longdress,static_B_2020.01.16_10.43.34.csv,213,182.3859,80.00,46.56,0.9892,0.085460
14,loot,static_B_2020.01.16_10.43.34.csv,1173,132.5937,64.26,23.04,0.9883,0.094669
15,redandblack,static_B_2020.02.27_18.39.27.csv,1004,180.1619,100.00,46.60,0.9875,0.080307
16,soldier,static_B_2020.02.27_18.39.27.csv,824,183.7444,100.00,48.22,0.9867,0.086192
17,longdress,static_B_2020.02.13_13.57.29.csv,2254,130.7934,0.00,-35.73,0.9858,0.103757
18,loot,static_B_2020.01.16_10.43.34.csv,813,179.7189,68.00,45.31,0.9850,0.097937
19,redandblack,static_B_2020.02.27_18.39.27.csv,3884,140.7853,8.03,-14.78,0.9841,0.089050
20,soldier,static_B_2020.02.13_13.57.29.csv,94,126.4994,35.90,-4.49,0.9833,0.107802
21,longdress,static_B_2019.12.16_13.40.04.csv,1586,200.5144,100.00,54.20,0.9825,0.102732
22,loot,static_B_2020.02.27_18.39.27.csv,104,173.8470,44.00,44.29,0.9816,0.100487
23,redandblack,static_B_2020.01.16_10.43.34.csv,1473,129.8333,23.90,2.97,0.9808,0.085521
24,soldier,static_B_2020.02.27_18.39.27.csv,1484,180.2158,100.00,41.61,0.9800,0.089790
25,longdress,static_B_2020.02.27_18.39.27.csv,1244,155.8089,72.00,37.31,0.9791,0.096884
26,loot,static_B_2020.01.16_10.43.34.csv,453,115.1273,60.71,15.82,0.9783,0.096013
27,redandblack,static_B_2020.02.13_13.57.29.csv,1534,90.2980,19.01,-5.26,0.9775,0.108503
28,soldier,static_B_2019.12.16_13.40.04.csv,386,152.6292,81.48,27.97,0.9766,0.108425
29,longdress,static_B_2020.02.27_18.39.27.csv,1664,156.5984,59.33,20.27,0.9758,0.108300
30,loot,static_B_2020.02.13_13.57.29.csv,2194,124.9485,0.00,-7.69,0.9750,0.109305
31,redandblack,static_B_2020.02.27_18.39.27.csv,5742,169.1723,68.00,40.79,0.9741,0.086061
32,soldier,static_B_2019.12.16_13.40.04.csv,806,185.4280,100.00,47.17,0.9733,0.095657
33,longdress,static_B_2020.01.16_10.43.34.csv,2673,145.9976,52.05,21.39,0.9725,0.107335
34,loot,static_B_2020.02.27_18.39.27.csv,5024,150.1855,100.00,34.50,0.9716,0.096870
35,redandblack,static_B_2019.12.16_13.40.04.csv,1286,171.7491,100.00,41.44,0.9708,0.096141
36,soldier,static_B_2020.02.13_13.57.29.csv,694,46.8134,0.00,-108.55,0.9700,0.092560
37,longdress,static_B_2020.02.27_18.39.27.csv,2804,169.5591,80.00,40.25,0.9691,0.097624
38,loot,static_B_2020.01.16_10.43.34.csv,2913,98.4650,0.00,-49.49,0.9683,0.108377
39,redandblack,static_B_2020.01.16_10.43.34.csv,333,151.1942,56.00,32.42,0.9674,0.106559
40,soldier,static_B_2020.02.27_18.39.27.csv,1604,63.3151,0.00,-73.43,0.9666,0.115890
41,longdress,static_B_2020.02.27_18.39.27.csv,3764,147.6651,100.00,27.97,0.9658,0.103831
42,loot,static_B_2020.02.27_18.39.27.csv,2744,168.3398,44.00,39.30,0.9649,0.111164
43,redandblack,static_B_2020.02.27_18.39.27.csv,2924,160.7417,78.91,33.06,0.9641,0.122799
44,soldier,static_B_2020.02.27_18.39.27.csv,1064,161.1047,71.31,31.22,0.9633,0.109767
45,longdress,static_B_2020.02.27_18.39.27.csv,3104,99.4999,0.00,-29.14,0.9624,0.097775
46,loot,static_B_2020.01.16_10.43.34.csv,933,205.9514,100.00,56.87,0.9616,0.117015
47,redandblack,static_B_2020.02.13_13.57.29.csv,154,184.3954,88.00,48.38,0.9608,0.118099
48,soldier,static_B_2020.01.16_10.43.34.csv,573,112.5788,28.30,5.16,0.9599,0.110615
49,longdress,static_B_2020.02.27_18.39.27.csv,2504,190.2612,100.00,50.91,0.9591,0.135162
50,loot,static_B_2020.02.27_18.39.27.csv,5204,81.9705,0.00,-18.11,0.9583,0.114806
51,redandblack,static_B_2019.12.16_13.40.04.csv,326,79.2261,0.00,-42.71,0.9574,0.106695
52,soldier,static_B_2019.12.16_13.40.04.csv,26,210.6024,76.00,58.18,0.9566,0.408274
53,longdress,static_B_2020.02.27_18.39.27.csv,2084,173.8664,100.00,42.84,0.9558,0.156165
