# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s51\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s51 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.6 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0001 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 51 --segment-frames 8 --select-by qoe_quality --target-update 3000 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~126768 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0001, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s51\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_005_s51
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-249.13
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@5230  reward=QoE=   -8.67 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.13_15.02.01.csv@1494  reward=QoE=  -74.27 eps=0.999 loss=1.9360
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@534   reward=QoE=   -4.72 eps=0.999 loss=1.5240
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@4990  reward=QoE=   42.78 eps=0.998 loss=1.3151
[ep    5] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   29.70 eps=0.998 loss=1.3085
[ep    6] loot         driving_B_2020.02.14_12.58.17.csv@506   reward=QoE= -173.81 eps=0.997 loss=1.6023
[ep    7] redandblack  driving_B_2020.02.14_12.58.17.csv@326   reward=QoE= -288.19 eps=0.997 loss=2.1494
[ep    8] soldier      driving_B_2020.01.16_07.26.43.csv@656   reward=QoE= -113.70 eps=0.996 loss=2.7066
[ep    9] longdress    driving_B_2020.02.13_15.02.01.csv@1614  reward=QoE= -214.47 eps=0.996 loss=2.7020
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@2950  reward=QoE=   37.57 eps=0.995 loss=2.8432
[ep   11] redandblack  driving_B_2020.02.13_13.03.24.csv@750   reward=QoE= -141.11 eps=0.995 loss=2.4105
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@5710  reward=QoE=   30.88 eps=0.994 loss=2.5926
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@850   reward=QoE=   33.04 eps=0.994 loss=2.6203
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@56    reward=QoE=  -34.19 eps=0.993 loss=2.3586
[ep   15] redandblack  driving_B_2020.02.27_17.30.15.csv@602   reward=QoE= -172.39 eps=0.993 loss=2.2751
[ep   16] soldier      driving_B_2020.02.13_13.03.24.csv@930   reward=QoE= -254.60 eps=0.992 loss=2.4048
[ep   17] longdress    driving_B_2020.02.13_13.03.24.csv@870   reward=QoE= -240.80 eps=0.992 loss=2.5536
