# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s51\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s51 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 51 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s51\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s51
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-256.75
[ep    1] longdress    static_B_2020.02.27_18.39.27.csv@5230  reward=QoE=   -6.76 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.13_15.02.01.csv@1494  reward=QoE=  -96.48 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@534   reward=QoE=   13.17 eps=0.999 loss=0.0000
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@4990  reward=QoE=   56.85 eps=0.998 loss=2.9914
[ep    5] longdress    driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   12.83 eps=0.998 loss=2.4414
[ep    6] loot         driving_B_2020.02.14_12.58.17.csv@506   reward=QoE= -107.85 eps=0.998 loss=2.7293
[ep    7] redandblack  driving_B_2020.02.14_12.58.17.csv@326   reward=QoE= -436.65 eps=0.997 loss=4.3351
[ep    8] soldier      driving_B_2020.01.16_07.26.43.csv@656   reward=QoE= -132.76 eps=0.997 loss=5.6934
[ep    9] longdress    driving_B_2020.02.13_15.02.01.csv@1614  reward=QoE= -151.49 eps=0.996 loss=5.8699
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@2950  reward=QoE=   41.13 eps=0.996 loss=5.8545
[ep   11] redandblack  driving_B_2020.02.13_13.03.24.csv@750   reward=QoE=  -59.57 eps=0.996 loss=4.9240
[ep   12] soldier      static_B_2020.02.27_18.39.27.csv@5710  reward=QoE=   31.47 eps=0.995 loss=4.6453
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@850   reward=QoE=   40.09 eps=0.995 loss=4.7242
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@56    reward=QoE=   -3.16 eps=0.994 loss=4.6246
[ep   15] redandblack  driving_B_2020.02.27_17.30.15.csv@602   reward=QoE= -258.74 eps=0.994 loss=4.5498
[ep   16] soldier      driving_B_2020.02.13_13.03.24.csv@930   reward=QoE= -227.14 eps=0.994 loss=5.4351
[ep   17] longdress    driving_B_2020.02.13_13.03.24.csv@870   reward=QoE= -154.35 eps=0.993 loss=5.6955
[ep   18] loot         static_B_2020.02.27_18.39.27.csv@3490  reward=QoE=   37.83 eps=0.993 loss=5.1021
[ep   19] redandblack  driving_B_2019.12.17_07.32.39.csv@2288  reward=QoE=   42.00 eps=0.992 loss=5.0390
[ep   20] soldier      driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -57.37 eps=0.992 loss=4.8811
[ep   21] longdress    static_B_2020.02.27_18.39.27.csv@1630  reward=QoE=   26.13 eps=0.991 loss=4.2785
[ep   22] loot         driving_B_2020.01.16_07.26.43.csv@1316  reward=QoE=   41.05 eps=0.991 loss=4.7126
[ep   23] redandblack  driving_B_2019.12.16_12.27.05.csv@1097  reward=QoE=   -7.23 eps=0.991 loss=4.2730
[ep   24] soldier      driving_B_2020.01.16_09.56.56.csv@226   reward=QoE=   29.04 eps=0.990 loss=4.4495
[ep   25] longdress    driving_B_2019.12.16_12.27.05.csv@497   reward=QoE= -262.78 eps=0.990 loss=4.7276
[ep   26] loot         driving_B_2020.01.16_07.26.43.csv@1496  reward=QoE=  -38.94 eps=0.989 loss=4.4359
[ep   27] redandblack  driving_B_2020.01.16_09.56.56.csv@286   reward=QoE=   29.29 eps=0.989 loss=4.4566
[ep   28] soldier      driving_B_2019.12.16_12.27.05.csv@737   reward=QoE=   29.09 eps=0.989 loss=3.9692
[ep   29] longdress    driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE=  -88.04 eps=0.988 loss=4.4901
[ep   30] loot         driving_B_2019.12.17_07.32.39.csv@1683  reward=QoE=  -36.78 eps=0.988 loss=4.0716
[ep   31] redandblack  driving_B_2019.12.17_07.32.39.csv@2163  reward=QoE=  -42.58 eps=0.987 loss=4.2256
[ep   32] soldier      static_B_2020.02.27_18.39.27.csv@3310  reward=QoE=    8.18 eps=0.987 loss=3.7833
[ep   33] longdress    static_B_2019.12.16_13.40.04.csv@538   reward=QoE=   33.63 eps=0.987 loss=3.5977
[ep   34] loot         static_B_2020.02.27_18.39.27.csv@1750  reward=QoE=   40.73 eps=0.986 loss=3.4813
[ep   35] redandblack  driving_B_2020.02.27_17.30.15.csv@482   reward=QoE= -266.54 eps=0.986 loss=3.6031
[ep   36] soldier      static_B_2020.02.27_18.39.27.csv@5742  reward=QoE=   21.54 eps=0.985 loss=3.8713
[ep   37] longdress    driving_B_2019.12.17_07.32.39.csv@723   reward=QoE=  -53.99 eps=0.985 loss=4.0870
[ep   38] loot         driving_B_2020.02.13_13.03.24.csv@1170  reward=QoE=  -34.45 eps=0.985 loss=3.3478
[ep   39] redandblack  driving_B_2019.12.17_07.32.39.csv@363   reward=QoE=   44.93 eps=0.984 loss=3.7094
[ep   40] soldier      driving_B_2020.02.13_15.02.01.csv@2154  reward=QoE=   45.19 eps=0.984 loss=3.4549
[ep   41] longdress    driving_B_2020.02.14_12.58.17.csv@566   reward=QoE=  -95.58 eps=0.983 loss=3.1524
[ep   42] loot         driving_B_2019.12.16_12.27.05.csv@617   reward=QoE= -270.70 eps=0.983 loss=3.7018
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@2530  reward=QoE=   30.80 eps=0.983 loss=3.5315
[ep   44] soldier      static_B_2020.02.14_13.21.26.csv@728   reward=QoE=   32.91 eps=0.982 loss=4.0887
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@2110  reward=QoE=   38.89 eps=0.982 loss=4.0695
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@800   reward=QoE=  -21.76 eps=0.981 loss=3.4941
[ep   47] redandblack  driving_B_2020.01.16_07.26.43.csv@1376  reward=QoE= -104.30 eps=0.981 loss=3.5241
[ep   48] soldier      static_B_2020.02.27_18.39.27.csv@4690  reward=QoE=   -1.95 eps=0.980 loss=3.5071
[ep   49] longdress    driving_B_2019.12.17_07.32.39.csv@1803  reward=QoE= -167.21 eps=0.980 loss=3.8742
[ep   50] loot         static_B_2020.02.27_18.39.27.csv@4750  reward=QoE=   50.40 eps=0.980 loss=3.8098
[ep   51] redandblack  driving_B_2020.02.13_15.02.01.csv@474   reward=QoE=   58.22 eps=0.979 loss=3.3859
[ep   52] soldier      static_B_2020.02.27_18.39.27.csv@730   reward=QoE=    3.73 eps=0.979 loss=3.4116
[ep   53] longdress    driving_B_2020.02.13_13.03.24.csv@2010  reward=QoE= -230.69 eps=0.978 loss=3.5496
[ep   54] loot         static_B_2020.02.27_18.39.27.csv@5170  reward=QoE=   33.82 eps=0.978 loss=3.5835
[ep   55] redandblack  driving_B_2020.02.14_09.38.22.csv@503   reward=QoE=   29.16 eps=0.978 loss=3.2597
[ep   56] soldier      driving_B_2020.02.13_13.03.24.csv@1950  reward=QoE= -320.62 eps=0.977 loss=3.1295
[ep   57] longdress    driving_B_2020.02.13_13.03.24.csv@1350  reward=QoE= -101.50 eps=0.977 loss=3.3359
[ep   58] loot         driving_B_2020.02.13_13.03.24.csv@1050  reward=QoE=  -10.28 eps=0.976 loss=3.8396
[ep   59] redandblack  driving_B_2020.02.13_13.03.24.csv@1530  reward=QoE= -127.16 eps=0.976 loss=2.9322
[ep   60] soldier      driving_B_2020.02.13_13.03.24.csv@270   reward=QoE=  -54.00 eps=0.976 loss=3.5616
[ep   61] longdress    driving_B_2019.12.17_07.32.39.csv@903   reward=QoE=  -86.83 eps=0.975 loss=3.3203
[ep   62] loot         static_B_2020.02.27_18.39.27.csv@5110  reward=QoE=   33.65 eps=0.975 loss=3.4767
[ep   63] redandblack  driving_B_2019.12.17_07.32.39.csv@243   reward=QoE= -111.58 eps=0.974 loss=3.2391
[ep   64] soldier      static_B_2019.12.16_13.40.04.csv@1018  reward=QoE=   -1.56 eps=0.974 loss=3.2238
[ep   65] longdress    static_B_2020.02.27_18.39.27.csv@3610  reward=QoE=   28.04 eps=0.974 loss=3.3026
[ep   66] loot         driving_B_2019.12.16_12.27.05.csv@557   reward=QoE=  -69.41 eps=0.973 loss=3.5236
[ep   67] redandblack  static_B_2020.02.27_18.39.27.csv@1150  reward=QoE=   45.76 eps=0.973 loss=3.4939
[ep   68] soldier      driving_B_2019.12.16_12.27.05.csv@437   reward=QoE= -174.70 eps=0.972 loss=3.3271
[ep   69] longdress    driving_B_2020.01.16_09.56.56.csv@1246  reward=QoE=    8.76 eps=0.972 loss=3.2334
[ep   70] loot         driving_B_2020.02.13_15.02.01.csv@654   reward=QoE=    9.08 eps=0.972 loss=3.2942
[ep   71] redandblack  driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -87.85 eps=0.971 loss=3.4197
[ep   72] soldier      driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -591.97 eps=0.971 loss=3.2289
[ep   73] longdress    driving_B_2020.02.14_12.58.17.csv@146   reward=QoE= -213.44 eps=0.970 loss=3.2156
[ep   74] loot         driving_B_2019.12.17_07.32.39.csv@2043  reward=QoE=   -2.80 eps=0.970 loss=3.5601
[ep   75] redandblack  static_B_2020.02.27_18.39.27.csv@1510  reward=QoE=   68.98 eps=0.970 loss=3.1726
[ep   76] soldier      static_B_2020.02.14_13.21.26.csv@68    reward=QoE=   24.11 eps=0.969 loss=4.2504
[ep   77] longdress    driving_B_2020.02.14_09.38.22.csv@1463  reward=QoE=  -18.74 eps=0.969 loss=4.0403
[ep   78] loot         driving_B_2020.01.16_09.56.56.csv@1066  reward=QoE=   -2.88 eps=0.968 loss=3.4517
[ep   79] redandblack  driving_B_2020.02.14_09.38.22.csv@863   reward=QoE=   56.95 eps=0.968 loss=4.2889
[ep   80] soldier      static_B_2020.02.27_18.39.27.csv@4330  reward=QoE=    8.48 eps=0.967 loss=3.9259
[ep   81] longdress    driving_B_2020.02.14_12.58.17.csv@86    reward=QoE= -160.56 eps=0.967 loss=3.6593
[ep   82] loot         driving_B_2020.02.13_15.02.01.csv@1914  reward=QoE=   30.42 eps=0.967 loss=3.5335
[ep   83] redandblack  driving_B_2020.02.13_15.02.01.csv@714   reward=QoE=  -26.17 eps=0.966 loss=3.8571
[ep   84] soldier      static_B_2020.02.27_18.39.27.csv@310   reward=QoE=   40.03 eps=0.966 loss=3.7426
[ep   85] longdress    static_B_2020.02.27_18.39.27.csv@3130  reward=QoE= -469.59 eps=0.965 loss=3.3067
[ep   86] loot         driving_B_2020.01.16_07.26.43.csv@236   reward=QoE=    6.20 eps=0.965 loss=3.5341
[ep   87] redandblack  driving_B_2020.02.13_15.02.01.csv@1854  reward=QoE=   38.90 eps=0.965 loss=3.9168
[ep   88] soldier      driving_B_2019.12.17_07.32.39.csv@1863  reward=QoE=  -66.99 eps=0.964 loss=3.8769
[ep   89] longdress    driving_B_2020.02.14_12.58.17.csv@746   reward=QoE= -313.13 eps=0.964 loss=3.5816
[ep   90] loot         driving_B_2020.02.13_13.03.24.csv@1230  reward=QoE= -101.88 eps=0.963 loss=3.7431
[ep   91] redandblack  static_B_2020.02.27_18.39.27.csv@2050  reward=QoE=   35.07 eps=0.963 loss=3.6253
[ep   92] soldier      driving_B_2020.01.16_12.10.03.csv@152   reward=QoE=   13.16 eps=0.963 loss=3.4171
[ep   93] longdress    driving_B_2020.02.13_13.03.24.csv@1890  reward=QoE= -621.41 eps=0.962 loss=3.9860
[ep   94] loot         driving_B_2019.12.16_12.27.05.csv@797   reward=QoE=   28.22 eps=0.962 loss=3.4792
[ep   95] redandblack  driving_B_2020.02.14_09.38.22.csv@623   reward=QoE=   17.34 eps=0.961 loss=4.1913
[ep   96] soldier      driving_B_2020.01.16_09.56.56.csv@526   reward=QoE=   21.51 eps=0.961 loss=4.1449
[ep   97] longdress    static_B_2020.02.27_18.39.27.csv@550   reward=QoE= -290.87 eps=0.961 loss=3.3130
[ep   98] loot         static_B_2020.02.27_18.39.27.csv@3070  reward=QoE=   42.41 eps=0.960 loss=3.7372
[ep   99] redandblack  driving_B_2020.02.13_15.02.01.csv@2514  reward=QoE=  -60.41 eps=0.960 loss=3.7122
[ep  100] soldier      driving_B_2020.02.14_09.38.22.csv@923   reward=QoE=   26.84 eps=0.959 loss=3.4819
[ep  101] longdress    static_B_2020.02.27_18.39.27.csv@3790  reward=QoE=   -0.77 eps=0.959 loss=4.2987
[ep  102] loot         driving_B_2020.01.16_07.26.43.csv@896   reward=QoE=  -71.36 eps=0.959 loss=3.5180
[ep  103] redandblack  static_B_2019.12.16_13.40.04.csv@898   reward=QoE=   26.26 eps=0.958 loss=3.4338
[ep  104] soldier      driving_B_2020.02.13_15.02.01.csv@1434  reward=QoE= -147.56 eps=0.958 loss=3.9295
[ep  105] longdress    driving_B_2020.02.14_09.38.22.csv@1343  reward=QoE=   32.27 eps=0.957 loss=4.2433
[ep  106] loot         static_B_2020.02.27_18.39.27.csv@2230  reward=QoE=   24.89 eps=0.957 loss=3.9400
[ep  107] redandblack  static_B_2020.02.27_18.39.27.csv@1690  reward=QoE=   30.34 eps=0.956 loss=4.0560
[ep  108] soldier      static_B_2019.12.16_13.40.04.csv@1798  reward=QoE=   32.96 eps=0.956 loss=3.8256
[ep  109] longdress    driving_B_2020.02.13_15.02.01.csv@2214  reward=QoE=   18.12 eps=0.956 loss=3.6740
[ep  110] loot         driving_B_2020.02.14_09.38.22.csv@803   reward=QoE= -141.70 eps=0.955 loss=3.5689
[ep  111] redandblack  driving_B_2019.12.16_12.27.05.csv@917   reward=QoE=   22.19 eps=0.955 loss=3.9466
[ep  112] soldier      driving_B_2019.12.16_12.27.05.csv@677   reward=QoE=  -12.87 eps=0.954 loss=2.9950
[ep  113] longdress    driving_B_2020.02.13_13.03.24.csv@30    reward=QoE= -141.51 eps=0.954 loss=4.1689
[ep  114] loot         driving_B_2019.12.16_12.27.05.csv@77    reward=QoE=  -12.57 eps=0.954 loss=3.5871
[ep  115] redandblack  static_B_2020.02.27_18.39.27.csv@130   reward=QoE=   33.85 eps=0.953 loss=4.0330
[ep  116] soldier      driving_B_2020.02.14_12.58.17.csv@686   reward=QoE= -387.76 eps=0.953 loss=4.3325
[ep  117] longdress    static_B_2020.02.27_18.39.27.csv@3670  reward=QoE=   25.21 eps=0.952 loss=3.4942
[ep  118] loot         driving_B_2020.01.16_09.56.56.csv@1366  reward=QoE=   45.00 eps=0.952 loss=3.4845
[ep  119] redandblack  driving_B_2020.01.16_07.26.43.csv@1676  reward=QoE=  -38.88 eps=0.952 loss=3.9712
[ep  120] soldier      driving_B_2020.02.13_13.03.24.csv@2070  reward=QoE= -613.32 eps=0.951 loss=3.5319
[ep  121] longdress    static_B_2020.02.14_13.21.26.csv@668   reward=QoE=   25.39 eps=0.951 loss=4.1261
[ep  122] loot         static_B_2020.02.14_13.21.26.csv@848   reward=QoE=   36.19 eps=0.950 loss=3.8568
[ep  123] redandblack  driving_B_2020.02.13_15.02.01.csv@414   reward=QoE=   21.35 eps=0.950 loss=3.7786
[ep  124] soldier      driving_B_2020.01.16_09.56.56.csv@466   reward=QoE=   25.20 eps=0.950 loss=4.4482
[ep  125] longdress    driving_B_2019.12.16_12.27.05.csv@977   reward=QoE=   46.61 eps=0.949 loss=3.5022
[ep  126] loot         static_B_2020.02.27_18.39.27.csv@430   reward=QoE=   28.20 eps=0.949 loss=4.1700
[ep  127] redandblack  driving_B_2020.02.13_13.03.24.csv@1650  reward=QoE=  -77.82 eps=0.948 loss=3.8106
[ep  128] soldier      driving_B_2020.02.27_17.30.15.csv@182   reward=QoE= -708.92 eps=0.948 loss=3.2278
[ep  129] longdress    driving_B_2020.02.14_09.38.22.csv@83    reward=QoE=  -69.29 eps=0.948 loss=4.3341
[ep  130] loot         static_B_2020.02.27_18.39.27.csv@3250  reward=QoE=   29.06 eps=0.947 loss=4.1012
[ep  131] redandblack  static_B_2020.02.27_18.39.27.csv@4570  reward=QoE=   44.62 eps=0.947 loss=3.6309
[ep  132] soldier      static_B_2020.02.27_18.39.27.csv@670   reward=QoE=    5.45 eps=0.946 loss=3.6165
[ep  133] longdress    static_B_2019.12.16_13.40.04.csv@778   reward=QoE=   25.28 eps=0.946 loss=3.5021
[ep  134] loot         static_B_2019.12.16_13.40.04.csv@238   reward=QoE=   36.51 eps=0.946 loss=4.1042
[ep  135] redandblack  driving_B_2020.02.13_13.03.24.csv@1770  reward=QoE=   38.38 eps=0.945 loss=3.6612
[ep  136] soldier      driving_B_2020.02.13_15.02.01.csv@2454  reward=QoE= -300.43 eps=0.945 loss=4.1189
[ep  137] longdress    driving_B_2020.02.13_15.02.01.csv@234   reward=QoE=   24.62 eps=0.944 loss=4.3281
[ep  138] loot         driving_B_2020.02.14_09.38.22.csv@983   reward=QoE=  -71.58 eps=0.944 loss=3.8911
[ep  139] redandblack  driving_B_2019.12.17_07.32.39.csv@1743  reward=QoE=  -69.35 eps=0.943 loss=3.7252
[ep  140] soldier      static_B_2020.02.14_13.21.26.csv@488   reward=QoE=   32.76 eps=0.943 loss=4.0482
[ep  141] longdress    static_B_2019.12.16_13.40.04.csv@418   reward=QoE=   -3.75 eps=0.943 loss=4.3221
[ep  142] loot         driving_B_2020.02.13_15.02.01.csv@354   reward=QoE=   16.11 eps=0.942 loss=3.6939
[ep  143] redandblack  static_B_2020.02.27_18.39.27.csv@2410  reward=QoE=   16.38 eps=0.942 loss=3.4183
[ep  144] soldier      static_B_2019.12.16_13.40.04.csv@1858  reward=QoE= -288.84 eps=0.941 loss=3.6217
[ep  145] longdress    static_B_2019.12.16_13.40.04.csv@298   reward=QoE=  -56.71 eps=0.941 loss=3.6513
[ep  146] loot         static_B_2020.02.27_18.39.27.csv@5470  reward=QoE=   38.11 eps=0.941 loss=3.9417
[ep  147] redandblack  driving_B_2020.02.13_15.02.01.csv@1974  reward=QoE=   42.91 eps=0.940 loss=3.6533
[ep  148] soldier      driving_B_2020.02.13_13.03.24.csv@90    reward=QoE=  -76.24 eps=0.940 loss=3.3179
[ep  149] longdress    driving_B_2020.02.27_17.30.15.csv@422   reward=QoE= -557.27 eps=0.939 loss=3.7834
[ep  150] loot         driving_B_2020.02.14_12.58.17.csv@800   reward=QoE= -104.76 eps=0.939 loss=3.8722
[ep  151] redandblack  static_B_2019.12.16_13.40.04.csv@1438  reward=QoE=   35.53 eps=0.939 loss=3.6552
[ep  152] soldier      driving_B_2020.02.13_15.02.01.csv@894   reward=QoE=   29.15 eps=0.938 loss=3.7113
[ep  153] longdress    static_B_2019.12.16_13.40.04.csv@1138  reward=QoE= -108.19 eps=0.938 loss=3.9886
[ep  154] loot         driving_B_2020.02.13_15.02.01.csv@834   reward=QoE=  -28.14 eps=0.937 loss=5.3037
[ep  155] redandblack  driving_B_2020.02.13_13.03.24.csv@690   reward=QoE=  -73.49 eps=0.937 loss=3.7187
[ep  156] soldier      driving_B_2019.12.17_07.32.39.csv@543   reward=QoE=  -48.62 eps=0.937 loss=4.5169
[ep  157] longdress    driving_B_2020.02.13_15.02.01.csv@2634  reward=QoE=   41.96 eps=0.936 loss=4.1546
[ep  158] loot         driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -30.85 eps=0.936 loss=4.0898
[ep  159] redandblack  static_B_2019.12.16_13.40.04.csv@1904  reward=QoE=    1.68 eps=0.935 loss=4.1471
[ep  160] soldier      driving_B_2020.02.13_13.03.24.csv@1110  reward=QoE= -182.02 eps=0.935 loss=4.0162
[ep  161] longdress    static_B_2019.12.16_13.40.04.csv@1904  reward=QoE=    6.81 eps=0.935 loss=3.4665
[ep  162] loot         static_B_2020.02.27_18.39.27.csv@4630  reward=QoE=  -45.42 eps=0.934 loss=4.4061
[ep  163] redandblack  static_B_2019.12.16_13.40.04.csv@1678  reward=QoE=   53.69 eps=0.934 loss=4.2036
[ep  164] soldier      driving_B_2019.12.17_07.32.39.csv@423   reward=QoE=    3.89 eps=0.933 loss=4.1438
[ep  165] longdress    driving_B_2020.02.13_15.02.01.csv@2394  reward=QoE= -351.06 eps=0.933 loss=4.1883
[ep  166] loot         driving_B_2019.12.17_07.32.39.csv@2103  reward=QoE=   23.57 eps=0.932 loss=3.7073
[ep  167] redandblack  static_B_2019.12.16_13.40.04.csv@1498  reward=QoE=   20.09 eps=0.932 loss=3.9671
[ep  168] soldier      driving_B_2020.01.16_12.10.03.csv@212   reward=QoE=   28.84 eps=0.932 loss=3.8316
[ep  169] longdress    static_B_2019.12.16_13.40.04.csv@838   reward=QoE=   56.11 eps=0.931 loss=4.0195
[ep  170] loot         static_B_2020.02.27_18.39.27.csv@3730  reward=QoE=   11.46 eps=0.931 loss=4.1391
[ep  171] redandblack  driving_B_2020.01.16_09.56.56.csv@1186  reward=QoE=   55.73 eps=0.930 loss=4.3050
[ep  172] soldier      static_B_2019.12.16_13.40.04.csv@1738  reward=QoE=   52.38 eps=0.930 loss=4.4459
[ep  173] longdress    driving_B_2020.01.16_09.56.56.csv@1570  reward=QoE=    9.13 eps=0.930 loss=4.4487
