episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,803,29.9615,29.96,29.96,0.9989,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,1478,-42.1694,-42.17,-42.17,0.9979,0.975202
3,redandblack,driving_B_2020.01.16_09.56.56.csv,348,-66.0614,-66.06,-66.06,0.9968,1.300857
4,soldier,driving_B_2020.01.16_09.56.56.csv,708,43.6328,43.63,43.63,0.9957,1.275580
5,longdress,driving_B_2020.02.13_15.02.01.csv,1763,36.7796,36.78,36.78,0.9946,1.010581
6,loot,static_B_2020.02.27_18.39.27.csv,4478,15.3121,15.31,15.31,0.9935,0.877779
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1724,-5.0133,-5.01,-5.01,0.9924,0.808362
8,soldier,static_B_2019.12.16_13.40.04.csv,126,26.7604,26.76,26.76,0.9913,0.756471
9,longdress,driving_B_2020.01.16_09.56.56.csv,108,-163.1862,-163.19,-163.19,0.9903,0.858365
10,loot,static_B_2020.02.27_18.39.27.csv,3278,22.4538,22.45,22.45,0.9892,0.878313
11,redandblack,driving_B_2020.02.14_09.38.22.csv,222,-177.3059,-177.31,-177.31,0.9881,1.101030
12,soldier,driving_B_2020.02.13_13.03.24.csv,2188,-304.5602,-304.56,-304.56,0.9870,1.740048
13,longdress,static_B_2020.02.14_13.21.26.csv,809,32.5987,32.60,32.60,0.9859,1.808151
14,loot,driving_B_2020.01.16_07.26.43.csv,1770,-64.7317,-64.73,-64.73,0.9848,1.854525
15,redandblack,driving_B_2020.02.13_15.02.01.csv,623,-49.4679,-49.47,-49.47,0.9838,1.721169
16,soldier,driving_B_2019.12.17_07.32.39.csv,558,-69.2752,-69.28,-69.28,0.9827,1.473458
17,longdress,driving_B_2019.12.17_07.32.39.csv,198,-42.7710,-42.77,-42.77,0.9816,1.751792
18,loot,driving_B_2020.01.16_12.10.03.csv,244,26.7004,26.70,26.70,0.9805,1.413512
19,redandblack,driving_B_2020.02.13_15.02.01.csv,2754,-94.8988,-94.90,-94.90,0.9794,1.576685
20,soldier,driving_B_2019.12.17_07.32.39.csv,438,25.5996,25.60,25.60,0.9783,1.388019
21,longdress,driving_B_2020.01.16_07.26.43.csv,704,-69.6557,-69.66,-69.66,0.9772,1.367565
22,loot,driving_B_2019.12.17_07.32.39.csv,978,-155.1248,-155.12,-155.12,0.9762,1.344991
23,redandblack,driving_B_2020.02.27_17.30.15.csv,590,-171.3222,-171.32,-171.32,0.9751,1.532416
24,soldier,static_B_2020.02.27_18.39.27.csv,1598,16.7589,16.76,16.76,0.9740,1.451459
