# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_007_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_007_s42 --batch-size 64 --coverage-stride 60 --early-stop-patience 0 --epochs 3 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 42 --segment-frames 8 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s8.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 3 epochs = 1251 episodes (~47538 env steps)
   segment: 8 frames/request (38 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s8.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_007_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\screen\trial_007_s42
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-3133.14
[ep    1] longdress    driving_B_2020.02.13_15.02.01.csv@803   reward=QoE=   29.96 eps=0.999 loss=0.0000
[ep    2] loot         driving_B_2020.02.14_09.38.22.csv@1478  reward=QoE=  -42.17 eps=0.998 loss=0.9752
[ep    3] redandblack  driving_B_2020.01.16_09.56.56.csv@348   reward=QoE=  -66.06 eps=0.997 loss=1.3009
[ep    4] soldier      driving_B_2020.01.16_09.56.56.csv@708   reward=QoE=   43.63 eps=0.996 loss=1.2756
[ep    5] longdress    driving_B_2020.02.13_15.02.01.csv@1763  reward=QoE=   36.78 eps=0.995 loss=1.0106
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@4478  reward=QoE=   15.31 eps=0.994 loss=0.8778
[ep    7] redandblack  driving_B_2020.01.16_07.26.43.csv@1724  reward=QoE=   -5.01 eps=0.992 loss=0.8084
[ep    8] soldier      static_B_2019.12.16_13.40.04.csv@126   reward=QoE=   26.76 eps=0.991 loss=0.7565
[ep    9] longdress    driving_B_2020.01.16_09.56.56.csv@108   reward=QoE= -163.19 eps=0.990 loss=0.8584
[ep   10] loot         static_B_2020.02.27_18.39.27.csv@3278  reward=QoE=   22.45 eps=0.989 loss=0.8783
[ep   11] redandblack  driving_B_2020.02.14_09.38.22.csv@222   reward=QoE= -177.31 eps=0.988 loss=1.1010
[ep   12] soldier      driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -304.56 eps=0.987 loss=1.7400
[ep   13] longdress    static_B_2020.02.14_13.21.26.csv@809   reward=QoE=   32.60 eps=0.986 loss=1.8082
[ep   14] loot         driving_B_2020.01.16_07.26.43.csv@1770  reward=QoE=  -64.73 eps=0.985 loss=1.8545
[ep   15] redandblack  driving_B_2020.02.13_15.02.01.csv@623   reward=QoE=  -49.47 eps=0.984 loss=1.7212
[ep   16] soldier      driving_B_2019.12.17_07.32.39.csv@558   reward=QoE=  -69.28 eps=0.983 loss=1.4735
[ep   17] longdress    driving_B_2019.12.17_07.32.39.csv@198   reward=QoE=  -42.77 eps=0.982 loss=1.7518
[ep   18] loot         driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   26.70 eps=0.981 loss=1.4135
[ep   19] redandblack  driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE=  -94.90 eps=0.979 loss=1.5767
[ep   20] soldier      driving_B_2019.12.17_07.32.39.csv@438   reward=QoE=   25.60 eps=0.978 loss=1.3880
[ep   21] longdress    driving_B_2020.01.16_07.26.43.csv@704   reward=QoE=  -69.66 eps=0.977 loss=1.3676
[ep   22] loot         driving_B_2019.12.17_07.32.39.csv@978   reward=QoE= -155.12 eps=0.976 loss=1.3450
