# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s42\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s42 --coverage-stride 60 --epochs 20 --eval-every 100 --eval-seeds 42,43,44 --lam 1.0 --lr 0.0001 --mu 4.3 --playback-rate-min 0.9 --reward-spec {"stall_mode": "bounded", "stall_cap_s": 2.0, "event_penalty": 2.0} --seed 42 --segment-frames 8 --select-by qoe_quality --target-update 3000
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | eval sequence: longdress
   train files: 17 | test files: 4 | frames/episode: 300
   coverage stride: 60 samples -> 556 episodes/epoch x 20 epochs = 11120 episodes (~422560 env steps)
   segment: 8 frames/request (38 decisions/episode) | playback-rate-min: 0.9 | eval seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   reward: q[log_density] - 4.3*min(stall,2.0) + 2.0*new_event - 1.0*|dq|  (gamma=0.99, lr=0.0001, reward_norm=True, reward_scale=1.0)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s42\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs\train_runs\20260714_131016_full\sweep\trial_000_s42
==========================================================================================
[eval @ ep 0] untrained: reward=186.02 qoe=54.8 qoe_q=40.9
[ep    1] longdress    static_B_2020.02.14_13.21.26.csv@841   reward=  130.12 qoe=  46.1 qoe_q=   21.0 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.27_17.30.15.csv@578   reward=   16.91 qoe=   0.0 qoe_q= -116.0 eps=1.000 loss=0.6060
[ep    3] redandblack  static_B_2020.02.27_18.39.27.csv@32    reward=  170.66 qoe=  38.0 qoe_q=   32.1 eps=1.000 loss=0.6088
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@812   reward=  169.12 qoe= 100.0 qoe_q=   39.8 eps=0.999 loss=0.6446
[ep    5] longdress    driving_B_2019.12.16_14.23.32.csv@464   reward=  183.44 qoe=   0.0 qoe_q=   30.1 eps=0.999 loss=0.5720
[ep    6] loot         static_B_2020.02.27_18.39.27.csv@5252  reward=  202.84 qoe=  10.0 qoe_q=   41.7 eps=0.999 loss=0.3569
[ep    7] redandblack  driving_B_2020.02.27_17.30.15.csv@38    reward=   35.92 qoe=   0.0 qoe_q= -122.2 eps=0.999 loss=0.2454
[ep    8] soldier      static_B_2020.02.27_18.39.27.csv@1352  reward=  178.50 qoe= 100.0 qoe_q=   46.4 eps=0.999 loss=0.2412
[ep    9] longdress    static_B_2020.02.13_13.57.29.csv@998   reward=   46.51 qoe=   0.0 qoe_q= -242.3 eps=0.999 loss=0.2206
[ep   10] loot         driving_B_2019.12.17_07.32.39.csv@2088  reward=  165.31 qoe=  62.0 qoe_q=   35.1 eps=0.999 loss=0.2199
[ep   11] redandblack  driving_B_2020.02.14_07.29.00.csv@1190  reward=  181.27 qoe= 100.0 qoe_q=   48.5 eps=0.998 loss=0.2159
[ep   12] soldier      static_B_2019.12.16_13.40.04.csv@1891  reward=  183.59 qoe=   0.0 qoe_q=  -17.6 eps=0.998 loss=0.2168
[ep   13] longdress    driving_B_2020.02.13_13.03.24.csv@1722  reward=  177.49 qoe=  77.4 qoe_q=   35.5 eps=0.998 loss=0.1951
[ep   14] loot         driving_B_2019.12.16_14.23.32.csv@104   reward=  162.64 qoe=  43.1 qoe_q=   32.9 eps=0.998 loss=0.1871
[ep   15] redandblack  static_B_2020.02.27_18.39.27.csv@5072  reward=  212.86 qoe=   0.0 qoe_q=   38.8 eps=0.998 loss=0.1763
[ep   16] soldier      driving_B_2019.12.16_14.23.32.csv@2564  reward=   89.76 qoe=   0.0 qoe_q=  -39.8 eps=0.998 loss=0.1817
[ep   17] longdress    driving_B_2020.02.13_13.03.24.csv@2188  reward=  -47.21 qoe=   0.0 qoe_q= -365.0 eps=0.998 loss=0.2010
[ep   18] loot         driving_B_2020.02.14_07.29.00.csv@1070  reward=  152.86 qoe=  26.0 qoe_q=   28.7 eps=0.997 loss=0.2133
[ep   19] redandblack  driving_B_2020.01.16_07.26.43.csv@1569  reward=   20.45 qoe=   0.0 qoe_q= -210.3 eps=0.997 loss=0.2308
[ep   20] soldier      driving_B_2019.12.16_11.49.59.csv@2     reward=   71.00 qoe=   0.0 qoe_q= -101.9 eps=0.997 loss=0.2345
[ep   21] longdress    driving_B_2020.02.14_09.38.22.csv@366   reward=   -3.06 qoe=   0.0 qoe_q= -230.4 eps=0.997 loss=0.2353
[ep   22] loot         driving_B_2020.02.14_07.29.00.csv@1250  reward=  178.11 qoe= 100.0 qoe_q=   45.0 eps=0.997 loss=0.2652
[ep   23] redandblack  driving_B_2020.02.14_09.38.22.csv@906   reward=  160.58 qoe=  67.2 qoe_q=   30.3 eps=0.997 loss=0.2376
[ep   24] soldier      driving_B_2020.02.13_15.02.01.csv@824   reward=   26.77 qoe=   0.0 qoe_q= -112.9 eps=0.997 loss=0.2371
[ep   25] longdress    driving_B_2019.12.16_14.23.32.csv@1244  reward=  158.98 qoe=  20.0 qoe_q=   21.0 eps=0.996 loss=0.2494
[ep   26] loot         static_B_2020.02.13_13.57.29.csv@818   reward=  152.98 qoe=  71.5 qoe_q=   35.0 eps=0.996 loss=0.2318
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@4892  reward=   60.27 qoe=   0.0 qoe_q=  -54.0 eps=0.996 loss=0.2418
[ep   28] soldier      driving_B_2020.01.16_07.26.43.csv@1269  reward=   57.23 qoe=   0.0 qoe_q=  -49.0 eps=0.996 loss=0.2448
[ep   29] longdress    driving_B_2020.02.14_07.29.00.csv@50    reward=   94.80 qoe=   0.0 qoe_q=  -28.1 eps=0.996 loss=0.2570
[ep   30] loot         driving_B_2020.02.14_09.38.22.csv@1266  reward=  136.44 qoe=  57.8 qoe_q=   28.0 eps=0.996 loss=0.2543
[ep   31] redandblack  driving_B_2020.02.13_15.02.01.csv@1964  reward=  150.27 qoe=  30.0 qoe_q=   23.7 eps=0.996 loss=0.2323
[ep   32] soldier      driving_B_2020.02.14_12.58.17.csv@449   reward=  -23.45 qoe=   0.0 qoe_q= -467.3 eps=0.995 loss=0.2333
[ep   33] longdress    driving_B_2019.12.16_14.23.32.csv@344   reward=  146.39 qoe=   0.0 qoe_q=   14.3 eps=0.995 loss=0.2326
[ep   34] loot         driving_B_2020.01.16_09.56.56.csv@629   reward=  150.48 qoe=  79.7 qoe_q=   32.3 eps=0.995 loss=0.2288
[ep   35] redandblack  static_B_2020.02.27_18.39.27.csv@5732  reward=  187.59 qoe= 100.0 qoe_q=   50.8 eps=0.995 loss=0.2330
[ep   36] soldier      driving_B_2020.02.14_07.29.00.csv@1790  reward=  182.18 qoe= 100.0 qoe_q=   44.8 eps=0.995 loss=0.2396
[ep   37] longdress    driving_B_2020.02.13_13.03.24.csv@2022  reward=  -45.78 qoe=   0.0 qoe_q= -194.5 eps=0.995 loss=0.2413
[ep   38] loot         driving_B_2019.12.16_12.27.05.csv@798   reward=  129.01 qoe=  56.7 qoe_q=   18.5 eps=0.995 loss=0.2293
[ep   39] redandblack  driving_B_2020.02.14_12.58.17.csv@329   reward=  -24.11 qoe=   0.0 qoe_q= -409.3 eps=0.994 loss=0.2354
[ep   40] soldier      driving_B_2020.02.14_09.38.22.csv@246   reward=  -20.53 qoe=   0.0 qoe_q= -287.3 eps=0.994 loss=0.2406
[ep   41] longdress    static_B_2020.02.27_18.39.27.csv@1112  reward=   83.09 qoe=   0.0 qoe_q=  -42.9 eps=0.994 loss=0.2483
[ep   42] loot         driving_B_2019.12.17_07.32.39.csv@1008  reward=  147.84 qoe=  30.1 qoe_q=    5.9 eps=0.994 loss=0.2483
[ep   43] redandblack  driving_B_2020.02.14_07.29.00.csv@1370  reward=  155.35 qoe=  86.9 qoe_q=   35.9 eps=0.994 loss=0.2351
[ep   44] soldier      static_B_2020.02.27_18.39.27.csv@5742  reward=  188.58 qoe=  52.0 qoe_q=   38.0 eps=0.994 loss=0.2532
[ep   45] longdress    driving_B_2020.01.16_09.56.56.csv@809   reward=  182.90 qoe= 100.0 qoe_q=   46.8 eps=0.994 loss=0.2391
[ep   46] loot         static_B_2020.02.27_18.39.27.csv@1952  reward=  169.92 qoe= 100.0 qoe_q=   46.2 eps=0.993 loss=0.2341
[ep   47] redandblack  driving_B_2020.02.14_07.29.00.csv@1130  reward=   20.31 qoe=   0.0 qoe_q=  -81.8 eps=0.993 loss=0.2450
[ep   48] soldier      static_B_2020.02.13_13.57.29.csv@1538  reward=  132.24 qoe=   0.0 qoe_q=  -10.8 eps=0.993 loss=0.2255
[ep   49] longdress    driving_B_2020.02.14_09.38.22.csv@486   reward=  122.52 qoe=   0.0 qoe_q=  -34.2 eps=0.993 loss=0.2316
[ep   50] loot         static_B_2020.02.13_13.57.29.csv@2798  reward=  186.69 qoe=  92.0 qoe_q=   48.5 eps=0.993 loss=0.2222
[ep   51] redandblack  driving_B_2020.02.27_17.30.15.csv@720   reward=  -14.21 qoe=   0.0 qoe_q= -308.0 eps=0.993 loss=0.2173
[ep   52] soldier      driving_B_2020.02.14_12.58.17.csv@269   reward=  -41.00 qoe=   0.0 qoe_q= -535.4 eps=0.993 loss=0.2403
[ep   53] longdress    static_B_2019.12.16_13.40.04.csv@1904  reward=  165.61 qoe=  14.0 qoe_q=   -7.2 eps=0.992 loss=0.2374
[ep   54] loot         static_B_2020.02.13_13.57.29.csv@2678  reward=  162.27 qoe=  80.8 qoe_q=   41.1 eps=0.992 loss=0.2352
[ep   55] redandblack  driving_B_2019.12.17_07.32.39.csv@468   reward=  140.45 qoe=  30.8 qoe_q=    4.9 eps=0.992 loss=0.2433
[ep   56] soldier      driving_B_2020.02.13_13.03.24.csv@1542  reward=   21.60 qoe=   0.0 qoe_q= -126.6 eps=0.992 loss=0.2388
[ep   57] longdress    driving_B_2020.02.27_17.30.15.csv@518   reward=   -9.93 qoe=   0.0 qoe_q= -142.5 eps=0.992 loss=0.2415
[ep   58] loot         driving_B_2020.02.13_13.03.24.csv@2142  reward=   -0.32 qoe=   0.0 qoe_q= -358.9 eps=0.992 loss=0.2243
[ep   59] redandblack  driving_B_2020.02.14_09.38.22.csv@6     reward=   77.41 qoe=   0.0 qoe_q= -113.3 eps=0.992 loss=0.2348
[ep   60] soldier      driving_B_2020.02.13_15.02.01.csv@1244  reward=  106.18 qoe=  36.3 qoe_q=   11.6 eps=0.991 loss=0.2241
[ep   61] longdress    driving_B_2020.01.16_09.56.56.csv@1229  reward=   80.22 qoe=   0.0 qoe_q=  -36.8 eps=0.991 loss=0.2314
[ep   62] loot         driving_B_2019.12.16_12.27.05.csv@978   reward=  140.99 qoe=   4.0 qoe_q=   16.7 eps=0.991 loss=0.2177
[ep   63] redandblack  driving_B_2020.02.13_13.03.24.csv@582   reward=   33.42 qoe=   0.0 qoe_q=  -54.9 eps=0.991 loss=0.2442
[ep   64] soldier      driving_B_2019.12.16_14.23.32.csv@1544  reward=  144.32 qoe=  60.3 qoe_q=   23.7 eps=0.991 loss=0.2203
[ep   65] longdress    driving_B_2020.02.14_07.29.00.csv@1970  reward=  -27.01 qoe=   0.0 qoe_q= -178.3 eps=0.991 loss=0.2067
[ep   66] loot         driving_B_2020.02.13_15.02.01.csv@464   reward=   95.62 qoe=  36.9 qoe_q=    3.3 eps=0.991 loss=0.2246
[ep   67] redandblack  driving_B_2020.02.14_07.29.00.csv@1970  reward=  -18.47 qoe=   0.0 qoe_q= -278.9 eps=0.990 loss=0.2167
[ep   68] soldier      driving_B_2020.02.13_15.02.01.csv@1784  reward=  172.79 qoe=  84.0 qoe_q=   42.0 eps=0.990 loss=0.2184
[ep   69] longdress    static_B_2020.02.27_18.39.27.csv@5612  reward=  222.04 qoe= 100.0 qoe_q=   63.3 eps=0.990 loss=0.2014
[ep   70] loot         driving_B_2019.12.16_14.23.32.csv@764   reward=  133.37 qoe=  45.0 qoe_q=   20.4 eps=0.990 loss=0.2096
[ep   71] redandblack  static_B_2020.02.27_18.39.27.csv@3812  reward=  158.73 qoe=  76.0 qoe_q=   34.8 eps=0.990 loss=0.2105
[ep   72] soldier      driving_B_2020.02.14_07.29.00.csv@350   reward=  182.38 qoe=  62.0 qoe_q=   38.7 eps=0.990 loss=0.2069
[ep   73] longdress    driving_B_2020.02.13_15.02.01.csv@1364  reward=   18.64 qoe=   0.0 qoe_q= -175.3 eps=0.990 loss=0.2136
[ep   74] loot         static_B_2020.02.27_18.39.27.csv@2792  reward=  186.73 qoe=   0.0 qoe_q=   26.4 eps=0.989 loss=0.2028
[ep   75] redandblack  driving_B_2020.01.16_07.26.43.csv@1629  reward=   85.38 qoe=   0.0 qoe_q=  -10.1 eps=0.989 loss=0.2098
[ep   76] soldier      static_B_2020.02.27_18.39.27.csv@2252  reward=  138.36 qoe=  86.7 qoe_q=   32.0 eps=0.989 loss=0.2043
[ep   77] longdress    driving_B_2020.02.13_15.02.01.csv@404   reward=  159.68 qoe=   0.0 qoe_q=   19.8 eps=0.989 loss=0.2071
[ep   78] loot         driving_B_2020.01.16_09.56.56.csv@149   reward=  149.74 qoe=  31.5 qoe_q=   15.1 eps=0.989 loss=0.1892
[ep   79] redandblack  driving_B_2019.12.17_07.32.39.csv@888   reward=   92.52 qoe=   0.0 qoe_q=  -27.5 eps=0.989 loss=0.2067
[ep   80] soldier      driving_B_2019.12.16_14.23.32.csv@644   reward=  223.16 qoe= 100.0 qoe_q=   59.8 eps=0.989 loss=0.1985
[ep   81] longdress    static_B_2020.02.13_13.57.29.csv@98    reward=  151.07 qoe=  53.1 qoe_q=   21.7 eps=0.988 loss=0.4411
[ep   82] loot         driving_B_2020.02.14_09.38.22.csv@66    reward=   34.17 qoe=   0.0 qoe_q=  -66.9 eps=0.988 loss=0.3612
