# C:\Users\Nima\AppData\Local\Programs\Python\Python313\python.exe -u C:\Users\Nima\PointCloudStreaming\scripts\train_dqn.py --out C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s53\abr_dqn.pkl --run-dir C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s53 --batch-size 64 --coverage-stride 60 --early-stop-patience 3 --epochs 8 --eps-decay-frac 0.7 --eval-every 400 --eval-offsets 3 --eval-seeds 42,43,44 --eval-sequences longdress,loot,redandblack,soldier --gamma 1.0 --hidden 128 --lam 1.0 --lr 0.0003 --mu 4.3 --protocol configs/experiment_protocol.json --reward-spec {"rebuffer_weight": 2.0, "startup_weight": 1.0, "drop_weight": null} --seed 53 --segment-frames 15 --select-by qoe_quality --target-update 1500 --torch-threads 2 --lstm C:\Users\Nima\PointCloudStreaming\models/bandwidth_lstm_s15.pkl
==========================================================================================
🤖 DQN ABR training
   sequences: ['longdress', 'loot', 'redandblack', 'soldier'] | validation sequences: ['longdress', 'loot', 'redandblack', 'soldier']
   protocol: 4071599372abeb61 | train files: 13 | validation files: 4 | registered test files: 4 (NOT evaluated) | frames/episode: 300
   coverage stride: 60 samples -> 417 episodes/epoch x 8 epochs = 3336 episodes (~66720 env steps)
   segment: 15 frames/request (20 decisions/episode) | validation offsets/trace: 3 | validation seeds: [42, 43, 44]
   state_dim: 23 | actions: 6 | feature_spec: ['lstm_pred', 'buffer', 'last_rep_onehot', 'tput_last', 'tput_mean', 'tput_std', 'rep_bitrates', 'rep_densities']
   PyTorch CPU threads/trial: 2
   LSTM: models\bandwidth_lstm_s15.pkl
   reward = QoE: (100/N)*sum(q[fixed_log_bitrate]) - 4.3*stall_duration - 2.0*rebuffer_events - 1.0*sum|delta_segment_q| - (100/N)*dropped_frames - 1.0*startup_delay  (gamma=1.0, lr=0.0003, no learner-side scaling)
   select-by: qoe_quality | out: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s53\abr_dqn.pkl | run-dir: C:\Users\Nima\PointCloudStreaming\logs/train_runs/qoe_v2_wide\sweep\confirm\trial_017_s53
==========================================================================================
[validation @ ep 0] untrained: reward=QoE=-25602.40
[ep    1] longdress    driving_B_2020.01.16_09.56.56.csv@1235  reward=QoE=   -7.55 eps=1.000 loss=0.0000
[ep    2] loot         driving_B_2020.02.14_09.38.22.csv@31    reward=QoE=  -23.49 eps=0.999 loss=0.0000
[ep    3] redandblack  driving_B_2020.02.13_15.02.01.csv@476   reward=QoE=   41.23 eps=0.999 loss=0.0000
[ep    4] soldier      static_B_2020.02.27_18.39.27.csv@2736  reward=QoE=   37.95 eps=0.998 loss=2.4533
[ep    5] longdress    static_B_2020.02.27_18.39.27.csv@3276  reward=QoE=   26.44 eps=0.998 loss=2.2224
[ep    6] loot         driving_B_2020.02.13_13.03.24.csv@2188  reward=QoE= -322.84 eps=0.998 loss=3.9469
[ep    7] redandblack  driving_B_2019.12.16_12.27.05.csv@1018  reward=QoE=   54.06 eps=0.997 loss=3.8706
[ep    8] soldier      driving_B_2020.02.13_15.02.01.csv@116   reward=QoE=   44.17 eps=0.997 loss=3.6979
[ep    9] longdress    static_B_2020.02.27_18.39.27.csv@3636  reward=QoE=   50.78 eps=0.996 loss=3.0749
[ep   10] loot         driving_B_2020.01.16_12.10.03.csv@19    reward=QoE=   32.51 eps=0.996 loss=3.1361
[ep   11] redandblack  driving_B_2020.02.13_13.03.24.csv@1830  reward=QoE= -662.71 eps=0.996 loss=4.2846
[ep   12] soldier      driving_B_2020.01.16_07.26.43.csv@988   reward=QoE=  -61.15 eps=0.995 loss=4.9365
[ep   13] longdress    static_B_2020.02.27_18.39.27.csv@4836  reward=QoE=   45.22 eps=0.995 loss=6.2946
[ep   14] loot         driving_B_2019.12.16_12.27.05.csv@358   reward=QoE= -254.60 eps=0.994 loss=5.4434
[ep   15] redandblack  driving_B_2020.02.14_12.58.17.csv@624   reward=QoE=  -14.11 eps=0.994 loss=4.6996
[ep   16] soldier      driving_B_2020.02.13_15.02.01.csv@1076  reward=QoE=   14.31 eps=0.994 loss=5.4993
[ep   17] longdress    driving_B_2020.02.13_15.02.01.csv@2576  reward=QoE=    4.43 eps=0.993 loss=4.7592
[ep   18] loot         driving_B_2019.12.17_07.32.39.csv@2168  reward=QoE=   -4.66 eps=0.993 loss=4.4731
[ep   19] redandblack  static_B_2020.02.14_13.21.26.csv@21    reward=QoE=   40.62 eps=0.992 loss=4.5458
[ep   20] soldier      static_B_2020.02.14_13.21.26.csv@561   reward=QoE=   25.83 eps=0.992 loss=4.0949
[ep   21] longdress    static_B_2019.12.16_13.40.04.csv@208   reward=QoE=   -6.23 eps=0.991 loss=4.7183
[ep   22] loot         driving_B_2020.02.13_15.02.01.csv@1136  reward=QoE=  -23.02 eps=0.991 loss=4.5367
[ep   23] redandblack  static_B_2020.02.27_18.39.27.csv@5256  reward=QoE=   34.86 eps=0.991 loss=3.6878
[ep   24] soldier      driving_B_2020.01.16_12.10.03.csv@244   reward=QoE=   54.77 eps=0.990 loss=3.5934
[ep   25] longdress    driving_B_2020.02.14_12.58.17.csv@564   reward=QoE=  -92.00 eps=0.990 loss=3.8250
[ep   26] loot         driving_B_2020.01.16_07.26.43.csv@148   reward=QoE=  -75.84 eps=0.989 loss=3.9525
[ep   27] redandblack  static_B_2020.02.27_18.39.27.csv@1176  reward=QoE= -190.82 eps=0.989 loss=3.8307
[ep   28] soldier      driving_B_2019.12.17_07.32.39.csv@668   reward=QoE=  -75.01 eps=0.989 loss=4.3362
[ep   29] longdress    driving_B_2020.02.13_15.02.01.csv@2156  reward=QoE=   14.98 eps=0.988 loss=3.3603
[ep   30] loot         driving_B_2019.12.17_07.32.39.csv@728   reward=QoE=    1.48 eps=0.988 loss=4.4179
[ep   31] redandblack  driving_B_2020.02.13_15.02.01.csv@2276  reward=QoE= -113.87 eps=0.987 loss=3.5283
[ep   32] soldier      static_B_2019.12.16_13.40.04.csv@28    reward=QoE=   39.21 eps=0.987 loss=3.3528
[ep   33] longdress    driving_B_2020.02.13_13.03.24.csv@330   reward=QoE=  -87.87 eps=0.987 loss=4.0033
[ep   34] loot         driving_B_2019.12.16_12.27.05.csv@778   reward=QoE=   36.05 eps=0.986 loss=3.9990
[ep   35] redandblack  driving_B_2019.12.16_12.27.05.csv@1078  reward=QoE=   40.48 eps=0.986 loss=4.0916
[ep   36] soldier      driving_B_2020.02.14_09.38.22.csv@811   reward=QoE=  -28.23 eps=0.985 loss=3.4698
[ep   37] longdress    driving_B_2020.01.16_07.26.43.csv@1708  reward=QoE=  -61.89 eps=0.985 loss=3.9131
[ep   38] loot         driving_B_2020.02.14_09.38.22.csv@1051  reward=QoE=    7.02 eps=0.985 loss=3.7824
[ep   39] redandblack  driving_B_2020.02.14_09.38.22.csv@1231  reward=QoE=  -54.23 eps=0.984 loss=3.3183
[ep   40] soldier      static_B_2020.02.27_18.39.27.csv@1056  reward=QoE=   52.45 eps=0.984 loss=3.5889
[ep   41] longdress    driving_B_2019.12.17_07.32.39.csv@1568  reward=QoE=  -77.46 eps=0.983 loss=3.8758
[ep   42] loot         driving_B_2020.02.14_12.58.17.csv@744   reward=QoE= -177.10 eps=0.983 loss=3.2664
[ep   43] redandblack  static_B_2020.02.27_18.39.27.csv@96    reward=QoE=   30.17 eps=0.983 loss=3.5907
[ep   44] soldier      static_B_2019.12.16_13.40.04.csv@1048  reward=QoE=  -18.76 eps=0.982 loss=3.6687
[ep   45] longdress    static_B_2020.02.27_18.39.27.csv@3936  reward=QoE=   31.47 eps=0.982 loss=3.6869
[ep   46] loot         driving_B_2020.02.14_12.58.17.csv@684   reward=QoE= -186.57 eps=0.981 loss=3.2234
[ep   47] redandblack  driving_B_2020.01.16_09.56.56.csv@335   reward=QoE=   37.80 eps=0.981 loss=3.2727
[ep   48] soldier      driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE=  -78.85 eps=0.980 loss=3.4446
[ep   49] longdress    static_B_2020.02.27_18.39.27.csv@4356  reward=QoE=   29.97 eps=0.980 loss=3.1168
[ep   50] loot         driving_B_2019.12.17_07.32.39.csv@1808  reward=QoE=  -30.09 eps=0.980 loss=2.8370
[ep   51] redandblack  driving_B_2020.02.27_17.30.15.csv@254   reward=QoE= -325.98 eps=0.979 loss=3.8330
[ep   52] soldier      driving_B_2020.02.27_17.30.15.csv@374   reward=QoE= -252.60 eps=0.979 loss=3.9009
[ep   53] longdress    static_B_2020.02.27_18.39.27.csv@5376  reward=QoE=   32.55 eps=0.978 loss=3.8599
[ep   54] loot         driving_B_2019.12.17_07.32.39.csv@848   reward=QoE=  -25.61 eps=0.978 loss=3.4344
[ep   55] redandblack  driving_B_2020.02.13_13.03.24.csv@1530  reward=QoE=  -23.45 eps=0.978 loss=3.7757
[ep   56] soldier      driving_B_2020.02.14_09.38.22.csv@571   reward=QoE=   57.06 eps=0.977 loss=3.5300
[ep   57] longdress    driving_B_2020.02.13_15.02.01.csv@2754  reward=QoE= -124.65 eps=0.977 loss=3.7898
[ep   58] loot         driving_B_2019.12.17_07.32.39.csv@608   reward=QoE=   21.07 eps=0.976 loss=3.1045
[ep   59] redandblack  driving_B_2020.02.13_15.02.01.csv@1436  reward=QoE=  -65.57 eps=0.976 loss=3.4621
[ep   60] soldier      driving_B_2020.02.27_17.30.15.csv@720   reward=QoE= -648.80 eps=0.976 loss=4.8071
[ep   61] longdress    static_B_2020.02.27_18.39.27.csv@4776  reward=QoE=   18.49 eps=0.975 loss=3.8324
[ep   62] loot         driving_B_2020.01.16_09.56.56.csv@1175  reward=QoE=   18.88 eps=0.975 loss=4.1287
[ep   63] redandblack  driving_B_2019.12.17_07.32.39.csv@248   reward=QoE=  -74.90 eps=0.974 loss=3.7811
[ep   64] soldier      static_B_2020.02.27_18.39.27.csv@1236  reward=QoE=    5.40 eps=0.974 loss=4.4004
[ep   65] longdress    driving_B_2020.01.16_07.26.43.csv@28    reward=QoE=  -38.27 eps=0.974 loss=3.4902
[ep   66] loot         static_B_2020.02.27_18.39.27.csv@816   reward=QoE=   42.86 eps=0.973 loss=3.3183
[ep   67] redandblack  driving_B_2020.02.13_15.02.01.csv@1616  reward=QoE= -219.78 eps=0.973 loss=4.3644
[ep   68] soldier      static_B_2019.12.16_13.40.04.csv@448   reward=QoE=   17.66 eps=0.972 loss=4.2079
