episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.01.16_09.56.56.csv,1235,-7.5540,-7.55,-7.55,0.9996,0.000000
2,loot,driving_B_2020.02.14_09.38.22.csv,31,-23.4922,-23.49,-23.49,0.9992,0.000000
3,redandblack,driving_B_2020.02.13_15.02.01.csv,476,41.2340,41.23,41.23,0.9988,0.000000
4,soldier,static_B_2020.02.27_18.39.27.csv,2736,37.9511,37.95,37.95,0.9984,2.453266
5,longdress,static_B_2020.02.27_18.39.27.csv,3276,26.4367,26.44,26.44,0.9980,2.222379
6,loot,driving_B_2020.02.13_13.03.24.csv,2188,-322.8359,-322.84,-322.84,0.9976,3.946940
7,redandblack,driving_B_2019.12.16_12.27.05.csv,1018,54.0598,54.06,54.06,0.9972,3.870632
8,soldier,driving_B_2020.02.13_15.02.01.csv,116,44.1655,44.17,44.17,0.9968,3.697851
9,longdress,static_B_2020.02.27_18.39.27.csv,3636,50.7799,50.78,50.78,0.9964,3.074916
10,loot,driving_B_2020.01.16_12.10.03.csv,19,32.5148,32.51,32.51,0.9960,3.136122
11,redandblack,driving_B_2020.02.13_13.03.24.csv,1830,-662.7072,-662.71,-662.71,0.9955,4.284593
12,soldier,driving_B_2020.01.16_07.26.43.csv,988,-61.1479,-61.15,-61.15,0.9951,4.936458
13,longdress,static_B_2020.02.27_18.39.27.csv,4836,45.2219,45.22,45.22,0.9947,6.294620
14,loot,driving_B_2019.12.16_12.27.05.csv,358,-254.5984,-254.60,-254.60,0.9943,5.443374
15,redandblack,driving_B_2020.02.14_12.58.17.csv,624,-14.1052,-14.11,-14.11,0.9939,4.699585
16,soldier,driving_B_2020.02.13_15.02.01.csv,1076,14.3143,14.31,14.31,0.9935,5.499273
17,longdress,driving_B_2020.02.13_15.02.01.csv,2576,4.4335,4.43,4.43,0.9931,4.759153
18,loot,driving_B_2019.12.17_07.32.39.csv,2168,-4.6607,-4.66,-4.66,0.9927,4.473063
19,redandblack,static_B_2020.02.14_13.21.26.csv,21,40.6231,40.62,40.62,0.9923,4.545809
20,soldier,static_B_2020.02.14_13.21.26.csv,561,25.8278,25.83,25.83,0.9919,4.094865
21,longdress,static_B_2019.12.16_13.40.04.csv,208,-6.2336,-6.23,-6.23,0.9915,4.718295
22,loot,driving_B_2020.02.13_15.02.01.csv,1136,-23.0177,-23.02,-23.02,0.9911,4.536663
23,redandblack,static_B_2020.02.27_18.39.27.csv,5256,34.8606,34.86,34.86,0.9907,3.687845
24,soldier,driving_B_2020.01.16_12.10.03.csv,244,54.7659,54.77,54.77,0.9903,3.593406
25,longdress,driving_B_2020.02.14_12.58.17.csv,564,-92.0016,-92.00,-92.00,0.9898,3.824950
26,loot,driving_B_2020.01.16_07.26.43.csv,148,-75.8354,-75.84,-75.84,0.9894,3.952496
27,redandblack,static_B_2020.02.27_18.39.27.csv,1176,-190.8175,-190.82,-190.82,0.9890,3.830747
28,soldier,driving_B_2019.12.17_07.32.39.csv,668,-75.0118,-75.01,-75.01,0.9886,4.336161
29,longdress,driving_B_2020.02.13_15.02.01.csv,2156,14.9779,14.98,14.98,0.9882,3.360261
30,loot,driving_B_2019.12.17_07.32.39.csv,728,1.4782,1.48,1.48,0.9878,4.417944
31,redandblack,driving_B_2020.02.13_15.02.01.csv,2276,-113.8674,-113.87,-113.87,0.9874,3.528253
32,soldier,static_B_2019.12.16_13.40.04.csv,28,39.2073,39.21,39.21,0.9870,3.352803
33,longdress,driving_B_2020.02.13_13.03.24.csv,330,-87.8682,-87.87,-87.87,0.9866,4.003275
34,loot,driving_B_2019.12.16_12.27.05.csv,778,36.0516,36.05,36.05,0.9862,3.999049
35,redandblack,driving_B_2019.12.16_12.27.05.csv,1078,40.4824,40.48,40.48,0.9858,4.091645
36,soldier,driving_B_2020.02.14_09.38.22.csv,811,-28.2312,-28.23,-28.23,0.9854,3.469772
37,longdress,driving_B_2020.01.16_07.26.43.csv,1708,-61.8945,-61.89,-61.89,0.9850,3.913083
38,loot,driving_B_2020.02.14_09.38.22.csv,1051,7.0168,7.02,7.02,0.9846,3.782353
39,redandblack,driving_B_2020.02.14_09.38.22.csv,1231,-54.2344,-54.23,-54.23,0.9842,3.318336
40,soldier,static_B_2020.02.27_18.39.27.csv,1056,52.4511,52.45,52.45,0.9837,3.588895
41,longdress,driving_B_2019.12.17_07.32.39.csv,1568,-77.4624,-77.46,-77.46,0.9833,3.875765
42,loot,driving_B_2020.02.14_12.58.17.csv,744,-177.0977,-177.10,-177.10,0.9829,3.266400
43,redandblack,static_B_2020.02.27_18.39.27.csv,96,30.1710,30.17,30.17,0.9825,3.590665
44,soldier,static_B_2019.12.16_13.40.04.csv,1048,-18.7634,-18.76,-18.76,0.9821,3.668723
45,longdress,static_B_2020.02.27_18.39.27.csv,3936,31.4744,31.47,31.47,0.9817,3.686901
46,loot,driving_B_2020.02.14_12.58.17.csv,684,-186.5678,-186.57,-186.57,0.9813,3.223354
47,redandblack,driving_B_2020.01.16_09.56.56.csv,335,37.8049,37.80,37.80,0.9809,3.272697
48,soldier,driving_B_2020.02.13_15.02.01.csv,2754,-78.8490,-78.85,-78.85,0.9805,3.444649
49,longdress,static_B_2020.02.27_18.39.27.csv,4356,29.9701,29.97,29.97,0.9801,3.116759
50,loot,driving_B_2019.12.17_07.32.39.csv,1808,-30.0891,-30.09,-30.09,0.9797,2.837026
51,redandblack,driving_B_2020.02.27_17.30.15.csv,254,-325.9809,-325.98,-325.98,0.9793,3.833014
52,soldier,driving_B_2020.02.27_17.30.15.csv,374,-252.6040,-252.60,-252.60,0.9789,3.900913
53,longdress,static_B_2020.02.27_18.39.27.csv,5376,32.5455,32.55,32.55,0.9785,3.859938
54,loot,driving_B_2019.12.17_07.32.39.csv,848,-25.6147,-25.61,-25.61,0.9781,3.434385
55,redandblack,driving_B_2020.02.13_13.03.24.csv,1530,-23.4465,-23.45,-23.45,0.9776,3.775660
56,soldier,driving_B_2020.02.14_09.38.22.csv,571,57.0586,57.06,57.06,0.9772,3.529950
57,longdress,driving_B_2020.02.13_15.02.01.csv,2754,-124.6538,-124.65,-124.65,0.9768,3.789803
58,loot,driving_B_2019.12.17_07.32.39.csv,608,21.0656,21.07,21.07,0.9764,3.104535
59,redandblack,driving_B_2020.02.13_15.02.01.csv,1436,-65.5742,-65.57,-65.57,0.9760,3.462116
60,soldier,driving_B_2020.02.27_17.30.15.csv,720,-648.7983,-648.80,-648.80,0.9756,4.807084
61,longdress,static_B_2020.02.27_18.39.27.csv,4776,18.4920,18.49,18.49,0.9752,3.832405
62,loot,driving_B_2020.01.16_09.56.56.csv,1175,18.8781,18.88,18.88,0.9748,4.128747
63,redandblack,driving_B_2019.12.17_07.32.39.csv,248,-74.9025,-74.90,-74.90,0.9744,3.781139
64,soldier,static_B_2020.02.27_18.39.27.csv,1236,5.4016,5.40,5.40,0.9740,4.400418
65,longdress,driving_B_2020.01.16_07.26.43.csv,28,-38.2711,-38.27,-38.27,0.9736,3.490182
66,loot,static_B_2020.02.27_18.39.27.csv,816,42.8635,42.86,42.86,0.9732,3.318305
67,redandblack,driving_B_2020.02.13_15.02.01.csv,1616,-219.7766,-219.78,-219.78,0.9728,4.364370
