episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2019.12.17_07.32.39.csv,424,-6.2712,-6.27,-6.27,0.9996,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,637,-20.6851,-20.69,-20.69,0.9992,0.000000
3,redandblack,driving_B_2020.02.14_09.38.22.csv,176,-183.0017,-183.00,-183.00,0.9988,0.000000
4,soldier,driving_B_2020.02.14_09.38.22.csv,1256,25.7379,25.74,25.74,0.9984,4.134288
5,longdress,driving_B_2020.02.13_13.03.24.csv,1177,-181.9922,-181.99,-181.99,0.9980,3.631745
6,loot,driving_B_2019.12.16_12.27.05.csv,236,29.8551,29.86,29.86,0.9976,4.277835
7,redandblack,driving_B_2019.12.16_12.27.05.csv,896,31.6554,31.66,31.66,0.9972,3.987182
8,soldier,driving_B_2020.01.16_07.26.43.csv,325,-244.3349,-244.33,-244.33,0.9968,4.498617
9,longdress,driving_B_2020.02.13_15.02.01.csv,775,13.7808,13.78,13.78,0.9964,4.485770
10,loot,driving_B_2020.02.13_13.03.24.csv,277,-2.5437,-2.54,-2.54,0.9960,4.204793
11,redandblack,driving_B_2020.02.14_09.38.22.csv,56,-36.2224,-36.22,-36.22,0.9955,3.580751
12,soldier,driving_B_2020.02.13_15.02.01.csv,1135,-45.0552,-45.06,-45.06,0.9951,3.798016
13,longdress,driving_B_2020.01.16_07.26.43.csv,565,-72.4934,-72.49,-72.49,0.9947,3.653181
14,loot,static_B_2020.02.27_18.39.27.csv,5197,33.8727,33.87,33.87,0.9943,3.217990
15,redandblack,driving_B_2020.01.16_09.56.56.csv,1562,29.1942,29.19,29.19,0.9939,3.670183
16,soldier,driving_B_2020.02.13_13.03.24.csv,697,-72.5366,-72.54,-72.54,0.9935,3.561676
17,longdress,static_B_2019.12.16_13.40.04.csv,1113,-505.7245,-505.72,-505.72,0.9931,4.632537
18,loot,static_B_2019.12.16_13.40.04.csv,333,20.9726,20.97,20.97,0.9927,4.045761
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1645,-20.9956,-21.00,-21.00,0.9923,5.628485
20,soldier,driving_B_2020.02.13_15.02.01.csv,655,12.7060,12.71,12.71,0.9919,4.786845
21,longdress,driving_B_2020.02.13_15.02.01.csv,1495,-164.8512,-164.85,-164.85,0.9915,4.119438
22,loot,static_B_2020.02.14_13.21.26.csv,429,35.1403,35.14,35.14,0.9911,4.840852
23,redandblack,driving_B_2020.01.16_07.26.43.csv,985,-3.5503,-3.55,-3.55,0.9907,4.011449
24,soldier,static_B_2019.12.16_13.40.04.csv,273,26.9177,26.92,26.92,0.9903,3.773869
25,longdress,driving_B_2020.02.14_09.38.22.csv,1016,-74.8673,-74.87,-74.87,0.9898,3.333518
26,loot,driving_B_2020.01.16_07.26.43.csv,1765,-80.6546,-80.65,-80.65,0.9894,3.747166
27,redandblack,driving_B_2020.02.13_15.02.01.csv,1975,29.9033,29.90,29.90,0.9890,4.195523
28,soldier,static_B_2020.02.27_18.39.27.csv,3097,-38.7141,-38.71,-38.71,0.9886,3.638230
29,longdress,driving_B_2020.02.27_17.30.15.csv,160,-183.7724,-183.77,-183.77,0.9882,3.941391
30,loot,driving_B_2020.02.14_09.38.22.csv,116,-167.2138,-167.21,-167.21,0.9878,4.085594
31,redandblack,driving_B_2020.02.13_13.03.24.csv,1537,-88.4913,-88.49,-88.49,0.9874,3.852985
32,soldier,static_B_2020.02.27_18.39.27.csv,1717,45.0457,45.05,45.05,0.9870,4.068049
33,longdress,static_B_2020.02.27_18.39.27.csv,1297,42.3329,42.33,42.33,0.9866,3.491361
34,loot,driving_B_2020.02.27_17.30.15.csv,720,-244.4587,-244.46,-244.46,0.9862,4.004777
35,redandblack,static_B_2020.02.27_18.39.27.csv,697,12.6465,12.65,12.65,0.9858,4.919838
36,soldier,driving_B_2020.02.13_13.03.24.csv,457,-100.2893,-100.29,-100.29,0.9854,3.938954
37,longdress,static_B_2020.02.14_13.21.26.csv,309,41.7748,41.77,41.77,0.9850,4.976505
38,loot,driving_B_2020.02.14_09.38.22.csv,1196,-83.0731,-83.07,-83.07,0.9846,4.216511
39,redandblack,driving_B_2020.02.13_13.03.24.csv,1057,-86.9010,-86.90,-86.90,0.9842,3.673851
40,soldier,driving_B_2020.01.16_09.56.56.csv,1202,27.8616,27.86,27.86,0.9837,4.261640
41,longdress,driving_B_2020.02.14_09.38.22.csv,1136,-115.5690,-115.57,-115.57,0.9833,4.068819
42,loot,static_B_2019.12.16_13.40.04.csv,453,38.5762,38.58,38.58,0.9829,3.928975
43,redandblack,static_B_2020.02.27_18.39.27.csv,2677,31.2680,31.27,31.27,0.9825,4.188309
44,soldier,driving_B_2019.12.17_07.32.39.csv,2164,-87.5309,-87.53,-87.53,0.9821,2.873453
45,longdress,static_B_2020.02.27_18.39.27.csv,5317,24.6437,24.64,24.64,0.9817,3.762805
46,loot,static_B_2020.02.27_18.39.27.csv,2737,24.3608,24.36,24.36,0.9813,3.899573
47,redandblack,static_B_2019.12.16_13.40.04.csv,1653,12.8171,12.82,12.82,0.9809,3.776737
48,soldier,static_B_2020.02.27_18.39.27.csv,877,44.7388,44.74,44.74,0.9805,4.063411
49,longdress,driving_B_2020.01.16_09.56.56.csv,602,44.0269,44.03,44.03,0.9801,3.310108
50,loot,driving_B_2020.02.14_12.58.17.csv,194,-703.1469,-703.15,-703.15,0.9797,3.822976
51,redandblack,static_B_2019.12.16_13.40.04.csv,753,9.3730,9.37,9.37,0.9793,3.740245
52,soldier,driving_B_2020.02.13_13.03.24.csv,397,-90.6112,-90.61,-90.61,0.9789,4.316365
53,longdress,driving_B_2020.02.13_15.02.01.csv,2754,-136.3375,-136.34,-136.34,0.9785,4.306682
54,loot,driving_B_2019.12.17_07.32.39.csv,244,-31.1003,-31.10,-31.10,0.9781,3.504440
55,redandblack,driving_B_2020.02.14_09.38.22.csv,416,-33.8809,-33.88,-33.88,0.9776,3.518004
56,soldier,driving_B_2020.01.16_07.26.43.csv,145,-248.6859,-248.69,-248.69,0.9772,3.851562
57,longdress,static_B_2020.02.27_18.39.27.csv,4057,43.2750,43.27,43.27,0.9768,4.154857
58,loot,driving_B_2019.12.17_07.32.39.csv,1264,0.7857,0.79,0.79,0.9764,4.120604
59,redandblack,driving_B_2020.02.13_13.03.24.csv,1837,-378.8641,-378.86,-378.86,0.9760,3.602307
60,soldier,static_B_2020.02.27_18.39.27.csv,3457,50.2572,50.26,50.26,0.9756,3.845707
61,longdress,driving_B_2020.02.13_15.02.01.csv,2275,-158.6522,-158.65,-158.65,0.9752,3.926149
62,loot,driving_B_2020.01.16_09.56.56.csv,1382,25.0544,25.05,25.05,0.9748,3.799912
63,redandblack,driving_B_2020.01.16_12.10.03.csv,97,22.6549,22.65,22.65,0.9744,3.800996
64,soldier,driving_B_2020.02.14_12.58.17.csv,14,-9.2186,-9.22,-9.22,0.9740,3.758651
65,longdress,static_B_2020.02.27_18.39.27.csv,217,56.5426,56.54,56.54,0.9736,3.821864
66,loot,driving_B_2020.02.14_09.38.22.csv,836,8.5174,8.52,8.52,0.9732,3.237942
67,redandblack,driving_B_2020.02.14_09.38.22.csv,596,22.1796,22.18,22.18,0.9728,3.599499
68,soldier,static_B_2020.02.14_13.21.26.csv,249,22.0017,22.00,22.00,0.9724,3.648633
69,longdress,static_B_2020.02.27_18.39.27.csv,4837,43.3609,43.36,43.36,0.9719,3.641141
70,loot,static_B_2020.02.27_18.39.27.csv,3517,52.6677,52.67,52.67,0.9715,3.682511
71,redandblack,driving_B_2020.01.16_07.26.43.csv,1225,-27.0270,-27.03,-27.03,0.9711,4.157382
72,soldier,driving_B_2020.02.13_13.03.24.csv,2137,-459.2633,-459.26,-459.26,0.9707,3.489014
73,longdress,static_B_2020.02.27_18.39.27.csv,817,42.4776,42.48,42.48,0.9703,3.587530
74,loot,driving_B_2020.02.13_15.02.01.csv,55,46.8392,46.84,46.84,0.9699,3.893476
75,redandblack,static_B_2020.02.27_18.39.27.csv,3697,25.2848,25.28,25.28,0.9695,4.314616
76,soldier,driving_B_2019.12.17_07.32.39.csv,1204,-39.0934,-39.09,-39.09,0.9691,3.688695
77,longdress,driving_B_2019.12.16_12.27.05.csv,1152,-11.9346,-11.93,-11.93,0.9687,3.765787
78,loot,driving_B_2019.12.16_12.27.05.csv,836,48.0409,48.04,48.04,0.9683,3.969460
79,redandblack,driving_B_2020.01.16_09.56.56.csv,1082,-37.4321,-37.43,-37.43,0.9679,4.087632
80,soldier,static_B_2020.02.27_18.39.27.csv,1897,40.2665,40.27,40.27,0.9675,4.104120
81,longdress,static_B_2020.02.27_18.39.27.csv,1477,20.0997,20.10,20.10,0.9671,3.446847
82,loot,static_B_2020.02.27_18.39.27.csv,937,55.2372,55.24,55.24,0.9667,4.171063
83,redandblack,driving_B_2020.02.13_13.03.24.csv,577,-67.4862,-67.49,-67.49,0.9663,4.059981
84,soldier,driving_B_2020.01.16_12.10.03.csv,217,41.5360,41.54,41.54,0.9658,4.216793
85,longdress,driving_B_2020.02.27_17.30.15.csv,40,-94.6184,-94.62,-94.62,0.9654,3.933015
86,loot,driving_B_2020.02.13_13.03.24.csv,217,-34.9909,-34.99,-34.99,0.9650,3.474058
87,redandblack,static_B_2020.02.27_18.39.27.csv,5742,45.9692,45.97,45.97,0.9646,3.458473
88,soldier,driving_B_2020.02.13_13.03.24.csv,1357,-86.0554,-86.06,-86.06,0.9642,3.601454
89,longdress,driving_B_2020.02.14_12.58.17.csv,434,-441.4333,-441.43,-441.43,0.9638,4.258482
90,loot,static_B_2020.02.27_18.39.27.csv,3577,26.4077,26.41,26.41,0.9634,3.505701
91,redandblack,driving_B_2019.12.17_07.32.39.csv,1744,-18.1906,-18.19,-18.19,0.9630,3.952585
92,soldier,driving_B_2020.01.16_09.56.56.csv,302,-21.3802,-21.38,-21.38,0.9626,3.802681
93,longdress,static_B_2019.12.16_13.40.04.csv,1904,-11.8509,-11.85,-11.85,0.9622,3.979883
94,loot,driving_B_2020.02.14_12.58.17.csv,734,-200.3078,-200.31,-200.31,0.9618,3.467721
95,redandblack,static_B_2019.12.16_13.40.04.csv,1713,41.3055,41.31,41.31,0.9614,3.244334
96,soldier,driving_B_2019.12.17_07.32.39.csv,184,-56.5376,-56.54,-56.54,0.9610,3.713739
97,longdress,driving_B_2020.01.16_07.26.43.csv,445,-137.4726,-137.47,-137.47,0.9606,3.460040
98,loot,driving_B_2020.01.16_09.56.56.csv,542,27.7102,27.71,27.71,0.9602,3.516408
99,redandblack,driving_B_2020.02.13_15.02.01.csv,2035,35.6385,35.64,35.64,0.9597,3.766347
100,soldier,driving_B_2020.01.16_09.56.56.csv,1142,-73.6161,-73.62,-73.62,0.9593,3.109298
101,longdress,driving_B_2020.02.13_15.02.01.csv,1255,18.9711,18.97,18.97,0.9589,3.588767
102,loot,driving_B_2019.12.16_12.27.05.csv,176,-6.2870,-6.29,-6.29,0.9585,3.916303
103,redandblack,driving_B_2020.01.16_09.56.56.csv,1262,25.8956,25.90,25.90,0.9581,3.286600
104,soldier,driving_B_2019.12.17_07.32.39.csv,784,-93.4665,-93.47,-93.47,0.9577,2.864246
105,longdress,driving_B_2020.02.13_13.03.24.csv,97,-66.9987,-67.00,-67.00,0.9573,3.622050
106,loot,driving_B_2020.02.13_15.02.01.csv,2395,-168.6966,-168.70,-168.70,0.9569,3.356490
107,redandblack,driving_B_2020.01.16_09.56.56.csv,122,5.2740,5.27,5.27,0.9565,3.644725
108,soldier,static_B_2019.12.16_13.40.04.csv,1893,-15.8442,-15.84,-15.84,0.9561,3.920351
109,longdress,static_B_2019.12.16_13.40.04.csv,213,20.2030,20.20,20.20,0.9557,4.430725
110,loot,driving_B_2019.12.17_07.32.39.csv,904,-17.0083,-17.01,-17.01,0.9553,3.694281
111,redandblack,driving_B_2020.02.13_13.03.24.csv,1297,-52.1373,-52.14,-52.14,0.9549,3.687973
112,soldier,driving_B_2020.01.16_09.56.56.csv,422,-72.7578,-72.76,-72.76,0.9545,3.409692
113,longdress,driving_B_2020.02.13_15.02.01.csv,1675,-66.7425,-66.74,-66.74,0.9540,3.867438
