episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,driving_B_2020.02.13_15.02.01.csv,1324,-10.2055,0.00,-287.20,0.9999,0.000000
2,loot,driving_B_2020.02.27_17.30.15.csv,378,34.3579,0.00,-34.42,0.9997,0.406744
3,redandblack,static_B_2020.02.13_13.57.29.csv,727,125.4784,27.29,5.39,0.9996,0.430798
4,soldier,driving_B_2019.12.16_12.27.05.csv,386,-68.6585,0.00,-297.13,0.9994,0.376806
5,longdress,driving_B_2020.01.16_07.26.43.csv,485,15.4278,0.00,-152.87,0.9993,0.347914
6,loot,driving_B_2020.02.13_15.02.01.csv,1024,119.2233,0.00,27.45,0.9991,0.369304
7,redandblack,static_B_2020.02.27_18.39.27.csv,2754,182.0195,100.00,49.24,0.9990,0.352128
8,soldier,driving_B_2020.02.13_13.03.24.csv,121,26.3030,0.00,-110.52,0.9989,0.337982
9,longdress,driving_B_2020.02.27_17.30.15.csv,198,-46.0578,0.00,-766.15,0.9987,0.339823
10,loot,static_B_2020.02.27_18.39.27.csv,1434,198.4805,86.00,56.14,0.9986,0.326413
11,redandblack,static_B_2020.02.27_18.39.27.csv,2034,113.4243,0.00,26.56,0.9984,0.334363
12,soldier,driving_B_2019.12.16_14.23.32.csv,1591,89.7154,13.37,-0.78,0.9983,0.304563
13,longdress,driving_B_2020.02.13_13.03.24.csv,841,-15.5333,0.00,-208.33,0.9982,0.302624
14,loot,driving_B_2019.12.16_12.27.05.csv,206,68.5873,0.00,-36.73,0.9980,0.312688
15,redandblack,static_B_2019.12.16_13.40.04.csv,291,181.8419,100.00,50.39,0.9979,0.297215
16,soldier,static_B_2020.02.27_18.39.27.csv,3114,83.9784,0.00,-90.14,0.9977,0.294593
17,longdress,driving_B_2019.12.17_07.32.39.csv,376,147.0657,77.68,28.03,0.9976,0.296557
18,loot,static_B_2020.02.14_13.21.26.csv,79,154.0669,10.00,38.95,0.9974,0.282609
19,redandblack,driving_B_2020.02.13_13.03.24.csv,961,-3.9989,0.00,-103.14,0.9973,0.289548
20,soldier,static_B_2019.12.16_13.40.04.csv,831,166.5278,100.00,40.07,0.9972,0.280250
21,longdress,static_B_2020.02.27_18.39.27.csv,1014,132.8673,62.85,25.73,0.9970,0.277644
22,loot,driving_B_2020.02.13_13.03.24.csv,1561,26.4338,0.00,-58.74,0.9969,0.274030
23,redandblack,driving_B_2019.12.16_12.27.05.csv,26,118.0765,47.77,16.22,0.9967,0.267269
24,soldier,driving_B_2020.02.14_07.29.00.csv,870,155.8025,72.26,29.34,0.9966,0.264771
25,longdress,driving_B_2020.02.13_13.03.24.csv,1321,37.8077,0.00,-122.53,0.9964,0.257402
26,loot,driving_B_2020.02.13_13.03.24.csv,1081,22.7872,0.00,-135.99,0.9963,0.259914
27,redandblack,driving_B_2020.01.16_07.26.43.csv,785,92.5729,3.18,-1.05,0.9962,0.282324
28,soldier,driving_B_2020.02.13_15.02.01.csv,304,174.2836,100.00,46.80,0.9960,0.272708
29,longdress,driving_B_2020.02.14_07.29.00.csv,270,92.4506,0.00,-44.75,0.9959,0.266303
30,loot,driving_B_2019.12.16_14.23.32.csv,1411,143.5429,42.00,36.21,0.9957,0.260441
31,redandblack,driving_B_2019.12.16_12.27.05.csv,86,71.2465,0.00,-31.22,0.9956,0.268583
