episode,sequence,file,offset,reward,qoe,qoe_quality,epsilon,mean_loss
1,longdress,static_B_2020.02.27_18.39.27.csv,3694,38.1665,38.17,38.17,0.9994,0.000000
2,loot,driving_B_2020.02.13_13.03.24.csv,417,-62.0939,-62.09,-62.09,0.9989,0.000000
3,redandblack,driving_B_2019.12.17_07.32.39.csv,1974,14.7237,14.72,14.72,0.9983,1.537767
4,soldier,static_B_2020.02.27_18.39.27.csv,214,3.8114,3.81,3.81,0.9977,1.170284
5,longdress,driving_B_2019.12.17_07.32.39.csv,774,-84.5919,-84.59,-84.59,0.9972,1.203250
6,loot,static_B_2019.12.16_13.40.04.csv,1101,-403.7875,-403.79,-403.79,0.9966,1.656317
7,redandblack,driving_B_2020.01.16_07.26.43.csv,1697,-57.1686,-57.17,-57.17,0.9960,3.430719
8,soldier,static_B_2020.02.27_18.39.27.csv,5254,58.2528,58.25,58.25,0.9955,2.779451
9,longdress,driving_B_2020.01.16_09.56.56.csv,503,59.8114,59.81,59.81,0.9949,2.647463
10,loot,driving_B_2020.02.13_15.02.01.csv,915,15.3300,15.33,15.33,0.9943,2.924980
11,redandblack,driving_B_2019.12.17_07.32.39.csv,1554,4.8098,4.81,4.81,0.9938,2.258849
12,soldier,driving_B_2020.01.16_07.26.43.csv,617,-102.9189,-102.92,-102.92,0.9932,2.267780
13,longdress,driving_B_2020.02.13_15.02.01.csv,1515,-279.6299,-279.63,-279.63,0.9926,2.483794
14,loot,driving_B_2020.02.13_15.02.01.csv,2754,-66.6900,-66.69,-66.69,0.9920,2.750421
15,redandblack,driving_B_2020.01.16_07.26.43.csv,977,-62.2684,-62.27,-62.27,0.9915,2.640568
16,soldier,driving_B_2020.02.13_15.02.01.csv,555,-55.6749,-55.67,-55.67,0.9909,2.583391
17,longdress,driving_B_2020.01.16_09.56.56.csv,1570,-7.0472,-7.05,-7.05,0.9903,2.475745
18,loot,driving_B_2020.02.13_15.02.01.csv,15,45.2862,45.29,45.29,0.9898,2.766811
19,redandblack,driving_B_2020.01.16_07.26.43.csv,1277,-2.0501,-2.05,-2.05,0.9892,2.781587
20,soldier,driving_B_2020.02.14_09.38.22.csv,284,-256.5910,-256.59,-256.59,0.9886,2.353428
21,longdress,driving_B_2020.02.13_15.02.01.csv,1575,-436.7183,-436.72,-436.72,0.9881,3.112111
22,loot,static_B_2020.02.27_18.39.27.csv,4714,16.8741,16.87,16.87,0.9875,3.087517
23,redandblack,driving_B_2020.02.13_13.03.24.csv,117,-68.3695,-68.37,-68.37,0.9869,2.900709
24,soldier,driving_B_2019.12.17_07.32.39.csv,1074,17.6534,17.65,17.65,0.9863,2.792882
25,longdress,driving_B_2020.02.13_13.03.24.csv,957,-217.8444,-217.84,-217.84,0.9858,2.425755
26,loot,driving_B_2019.12.17_07.32.39.csv,474,43.9354,43.94,43.94,0.9852,3.521026
27,redandblack,driving_B_2019.12.16_12.27.05.csv,631,-190.5464,-190.55,-190.55,0.9846,2.801819
28,soldier,driving_B_2020.02.13_15.02.01.csv,1275,-189.9998,-190.00,-190.00,0.9841,2.996066
29,longdress,static_B_2019.12.16_13.40.04.csv,321,-48.0770,-48.08,-48.08,0.9835,2.541611
30,loot,driving_B_2020.01.16_09.56.56.csv,683,-26.2054,-26.21,-26.21,0.9829,3.102380
31,redandblack,driving_B_2020.02.13_13.03.24.csv,1317,-101.8366,-101.84,-101.84,0.9824,2.482411
32,soldier,driving_B_2020.01.16_09.56.56.csv,1343,39.9555,39.96,39.96,0.9818,2.677942
33,longdress,driving_B_2019.12.16_12.27.05.csv,91,-34.0901,-34.09,-34.09,0.9812,2.653487
34,loot,driving_B_2020.01.16_07.26.43.csv,1097,43.1128,43.11,43.11,0.9807,2.522693
35,redandblack,driving_B_2019.12.16_12.27.05.csv,991,25.4497,25.45,25.45,0.9801,2.425239
36,soldier,driving_B_2020.02.14_09.38.22.csv,44,-166.6991,-166.70,-166.70,0.9795,2.692441
37,longdress,driving_B_2020.02.14_12.58.17.csv,630,-45.2094,-45.21,-45.21,0.9789,2.661624
38,loot,static_B_2020.02.27_18.39.27.csv,814,42.4386,42.44,42.44,0.9784,2.848349
39,redandblack,driving_B_2020.02.27_17.30.15.csv,720,-287.2632,-287.26,-287.26,0.9778,2.422196
40,soldier,static_B_2019.12.16_13.40.04.csv,141,25.4225,25.42,25.42,0.9772,2.862388
41,longdress,driving_B_2020.02.13_15.02.01.csv,855,-17.8233,-17.82,-17.82,0.9767,2.404806
42,loot,driving_B_2020.02.14_09.38.22.csv,944,18.1909,18.19,18.19,0.9761,1.963974
43,redandblack,driving_B_2019.12.17_07.32.39.csv,1674,-110.9041,-110.90,-110.90,0.9755,2.865958
44,soldier,driving_B_2019.12.17_07.32.39.csv,2154,-112.8081,-112.81,-112.81,0.9750,2.375845
45,longdress,driving_B_2020.02.13_15.02.01.csv,1155,5.4700,5.47,5.47,0.9744,2.352576
46,loot,driving_B_2020.02.14_09.38.22.csv,224,-96.3357,-96.34,-96.34,0.9738,2.467554
47,redandblack,driving_B_2020.02.13_15.02.01.csv,2235,45.6227,45.62,45.62,0.9733,2.902100
48,soldier,driving_B_2020.01.16_09.56.56.csv,23,-31.2339,-31.23,-31.23,0.9727,2.554951
49,longdress,static_B_2020.02.27_18.39.27.csv,3334,33.0163,33.02,33.02,0.9721,2.524073
50,loot,static_B_2020.02.27_18.39.27.csv,5674,46.9446,46.94,46.94,0.9715,2.185248
51,redandblack,driving_B_2020.02.13_13.03.24.csv,1497,-31.5715,-31.57,-31.57,0.9710,2.442547
52,soldier,static_B_2019.12.16_13.40.04.csv,621,-34.6636,-34.66,-34.66,0.9704,2.232596
53,longdress,static_B_2020.02.14_13.21.26.csv,425,29.4234,29.42,29.42,0.9698,2.276591
54,loot,driving_B_2020.01.16_09.56.56.csv,83,-54.0697,-54.07,-54.07,0.9693,2.199696
55,redandblack,static_B_2019.12.16_13.40.04.csv,1821,35.3067,35.31,35.31,0.9687,2.144856
56,soldier,driving_B_2020.02.14_09.38.22.csv,644,32.2884,32.29,32.29,0.9681,2.036088
57,longdress,static_B_2020.02.27_18.39.27.csv,3034,19.6384,19.64,19.64,0.9676,1.827391
58,loot,driving_B_2019.12.17_07.32.39.csv,1254,-30.8176,-30.82,-30.82,0.9670,2.216639
59,redandblack,driving_B_2020.02.13_15.02.01.csv,615,-90.2386,-90.24,-90.24,0.9664,2.159290
60,soldier,driving_B_2020.02.27_17.30.15.csv,409,-609.5552,-609.56,-609.56,0.9658,2.433829
